Cell name,x_pos,y_pos,z_pos
18454_00141,294.3368,171.8168,155.9572
18454_00142,303.5048,163.678,146.6628
18454_00143,309.04200000000003,167.5268,153.4248
18454_00144,321.358,166.2268,146.37
18454_00145,278.2808,167.68200000000002,141.3928
18454_00146,286.8832,170.26080000000002,141.384
18454_00147,295.9632,169.342,138.4828
18454_00148,271.462,174.31080000000003,136.1772
18454_00149,317.0568,152.968,139.968
18454_00150,324.61400000000003,151.01,137.7448
18454_00151,316.3448,161.472,143.846
18454_00152,322.57919999999996,164.388,136.872
18454_00153,280.8908,174.178,165.95080000000002
18454_00154,272.434,182.1968,168.304
18454_00155,277.39599999999996,180.5968,167.47
18454_00156,292.296,178.5,162.4952
18454_00157,281.1768,178.32,151.8108
18454_00158,270.82,182.808,158.1892
18454_00159,284.2808,186.19400000000002,151.5292
18454_00160,282.2,194.3448,172.64
18454_00161,284.1648,191.65200000000002,175.68919999999997
18454_00162,274.3268,177.45,148.1808
18454_00163,269.37080000000003,178.36919999999998,142.474
18454_00164,281.52479999999997,181.1552,149.86
18454_00165,283.582,173.29,148.52280000000002
18454_00166,270.098,189.916,148.806
18454_00167,274.4592,189.75400000000002,143.774
18454_00168,271.026,191.0668,145.7392
18454_00169,267.272,197.37919999999997,150.042
18454_00170,347.1,159.5248,126.1928
18454_00171,337.2888,167.15400000000002,130.8872
18454_00174,196.73919999999998,212.988,361.6272
18454_00176,261.226,197.0248,240.4032
18454_00177,260.118,199.8768,237.9648
18454_01000,264.314,145.672,319.68919999999997
18454_01001,267.262,156.94,308.13
18454_01004,259.184,152.9608,303.2192
18454_01005,264.6632,153.7092,305.67
18454_01006,268.48400000000004,170.35080000000002,320.878
18454_01007,265.2132,175.3752,315.9048
18454_01009,267.186,160.958,305.474
18454_01010,266.582,158.9292,302.1008
18454_01011,268.70599999999996,163.6328,304.83799999999997
18454_01012,261.67080000000004,165.05599999999998,302.6092
18454_01013,267.43080000000003,163.2892,291.374
18454_01014,262.5752,168.04,287.98080000000004
18454_01015,265.53520000000003,173.648,297.1668
18454_01018,269.9,175.458,284.632
18454_01021,281.0108,107.3028,307.936
18454_01022,271.408,128.95600000000002,312.17
18454_01023,277.7992,145.168,322.248
18454_01027,289.944,136.486,316.2792
18454_01030,278.584,152.814,325.2368
18454_01031,280.8952,151.452,325.594
18454_01032,282.9848,156.998,325.94919999999996
18454_01033,280.6068,156.8048,323.5632
18454_01034,289.492,147.484,325.15
18454_01035,284.2648,152.0352,323.05
18454_01038,269.3568,150.006,318.4732
18454_01039,279.7008,149.07399999999998,317.0532
18454_01040,268.30400000000003,150.162,313.038
18454_01041,276.5308,146.7048,314.514
18454_01042,276.7068,150.7,314.742
18454_01043,274.99080000000004,148.5572,308.3952
18454_01044,274.58,155.05280000000002,316.262
18454_01045,276.8952,152.5092,320.704
18454_01047,278.012,153.472,310.5368
18454_01048,288.23400000000004,150.9108,314.0048
18454_01049,289.88919999999996,153.78799999999998,312.9068
18454_01050,310.3808,141.972,334.9788
18454_01051,266.536,146.9292,307.2448
18454_01052,267.73080000000004,148.9,298.154
18454_01053,274.1568,146.53799999999998,301.0768
18454_01054,283.1468,148.6928,304.9708
18454_01055,278.2392,157.5992,320.8248
18454_01056,268.888,162.768,308.8848
18454_01059,271.824,161.526,303.80400000000003
18454_01060,283.81,158.554,302.372
18454_01061,281.176,159.9808,303.5648
18454_01062,269.6768,163.0648,296.178
18454_01063,278.6632,159.102,299.9048
18454_01064,278.0132,169.01319999999998,298.1352
18454_01066,276.056,174.56599999999997,287.5992
18454_01067,281.99,170.27200000000002,284.28
18454_01069,275.2,178.862,292.7092
18454_01072,282.324,179.91080000000002,287.594
18454_01073,289.0268,177.252,283.548
18454_01074,289.82599999999996,174.43400000000003,288.9608
18454_01075,279.656,174.01319999999998,275.77
18454_01078,213.912,149.9848,138.546
18454_01079,281.0992,142.376,148.188
18454_01080,280.228,146.1908,146.97719999999998
18454_01081,288.9268,146.69,145.634
18454_01082,277.476,147.678,145.5328
18454_01085,286.9132,147.756,142.8228
18454_01086,283.0568,149.1008,138.3608
18454_01089,294.0048,150.036,132.4648
18454_01090,276.154,151.112,131.278
18454_01091,280.592,144.842,130.9752
18454_01092,298.21,145.488,135.85399999999998
18454_01093,301.096,147.2228,136.088
18454_01094,278.678,154.866,150.0028
18454_01095,284.3408,151.122,147.04
18454_01096,289.7032,153.8448,145.778
18454_01097,286.32919999999996,154.776,146.0208
18454_01098,279.3752,153.7152,146.6092
18454_01099,270.5152,159.1192,142.086
18454_01100,270.866,159.704,139.4308
18454_01101,278.6732,157.9128,139.408
18454_01103,281.384,154.2752,142.84
18454_01104,293.4868,151.67520000000002,141.2
18454_01105,286.6552,155.086,138.09799999999998
18454_01106,283.236,156.0472,135.7048
18454_01107,293.0332,156.22799999999998,143.9392
18454_01108,293.476,160.226,139.0628
18454_01109,273.35400000000004,155.638,130.9272
18454_01110,279.2848,157.994,129.9072
18454_01111,275.76599999999996,159.20600000000002,131.546
18454_01112,282.046,153.03799999999998,130.496
18454_01113,293.8732,152.356,130.8752
18454_01114,289.34680000000003,156.452,130.6008
18454_01115,280.914,157.656,133.876
18454_01116,280.722,159.644,128.7292
18454_01117,291.258,159.7448,129.9308
18454_01118,284.26599999999996,161.996,126.35520000000001
18454_01119,279.6848,161.17,144.5448
18454_01120,267.672,165.128,141.2592
18454_01121,266.658,165.3448,139.1372
18454_01122,274.856,169.02599999999998,143.25799999999998
18454_01123,288.1848,164.4308,127.70200000000001
18454_01124,282.028,167.00400000000002,129.2492
18454_01125,298.5008,152.17079999999999,136.9092
18454_01126,296.6732,150.89600000000002,134.21200000000002
18454_01127,296.074,153.438,131.65200000000002
18454_01130,267.836,183.52919999999997,303.3248
18454_01131,248.7952,197.25799999999998,241.92
18454_01132,279.0632,181.8568,308.4932
18454_01133,283.1432,179.72080000000003,307.18
18454_01134,276.69919999999996,186.30200000000002,303.06919999999997
18455_00002,265.7768,142.6692,358.1488
18455_00004,186.71919999999997,124.6992,284.77
18455_00005,180.24400000000003,132.904,319.6048
18455_00007,177.73,136.5352,321.8032
18455_00008,197.0752,135.964,321.1032
18455_00009,197.11,139.4092,328.13519999999994
18455_00011,184.6848,147.064,317.73
18455_00012,159.764,142.364,314.9332
18455_00013,173.666,144.4372,304.06919999999997
18455_00014,206.59080000000003,143.3792,300.54
18455_00015,262.95799999999997,141.0308,303.1
18455_00016,159.1392,127.85079999999999,286.60200000000003
18455_00017,322.4368,136.81,320.3
18455_00018,291.4448,119.09719999999999,311.45
18455_00019,267.69919999999996,145.662,321.1008
18455_00020,276.7632,146.222,318.394
18455_00021,277.4508,146.378,317.1848
18455_00022,271.478,143.57399999999998,305.18
18455_00023,269.3848,137.75799999999998,283.2532
18455_00026,213.9152,108.51,143.9092
18455_00028,202.6668,116.184,126.02799999999999
18455_00030,149.1892,144.6992,154.65
18455_00031,193.06,130.3592,144.22
18455_00032,201.89919999999998,131.67,137.342
18455_00033,179.03400000000002,131.6772,120.8892
18455_00036,182.2292,148.28799999999998,126.46600000000001
18455_00037,194.604,145.69799999999998,105.5092
18455_00040,235.44,123.61399999999999,122.03200000000001
18455_00041,260.4792,140.678,91.77799999999999
18455_00042,288.3448,121.4048,136.4848
18455_00043,310.3152,125.89200000000001,125.3092
18455_00044,311.44599999999997,125.4008,134.982
18455_00045,312.8448,132.5892,133.5292
18455_00046,307.9248,138.21280000000002,120.5992
18455_00047,279.89799999999997,142.3908,148.664
18455_00048,297.548,144.5648,149.80200000000002
18455_00049,283.1508,149.96280000000002,130.928
18455_00050,329.666,141.61,134.298
18455_00106,180.1368,148.812,335.8448
18455_00110,177.46919999999997,165.842,351.3868
18455_00119,215.58599999999998,167.67,338.778
18455_00120,264.962,154.51,318.226
18455_00121,262.878,156.9048,315.8508
18455_00122,263.8492,150.44799999999998,301.03
18455_00123,261.3168,150.8408,291.2632
18455_00124,254.4248,163.84799999999998,289.4048
18455_00125,263.9932,184.60479999999998,298.678
18455_00126,235.8932,169.66479999999999,223.148
18455_00127,239.45680000000002,179.706,223.628
18455_00132,249.8368,194.56599999999997,239.7132
18455_00133,257.248,194.532,234.92
18455_00134,255.0468,192.16,230.5532
18455_00135,274.25919999999996,172.42680000000001,370.786
18455_00136,277.3508,151.5308,318.408
18455_00137,267.344,155.02200000000002,317.56
18455_00138,279.052,150.2448,322.796
18455_00139,269.3092,158.556,314.39
18455_00140,265.8092,149.248,314.164
18455_00142,273.0908,154.69719999999998,305.3048
18455_00143,281.7068,151.466,310.2552
18455_00144,283.634,154.2228,304.7048
18455_00145,268.68,167.27919999999997,306.6408
18455_00146,269.6232,164.38479999999998,300.7092
18455_00147,265.7048,166.274,301.0648
18455_00148,266.7568,165.342,297.344
18455_00150,277.5308,178.268,284.1048
18455_00152,270.966,179.984,309.9848
18455_00153,269.226,181.6032,304.44
18455_00154,273.76,180.3468,291.9692
18455_00158,292.60400000000004,170.9032,277.2048
18455_00159,273.566,179.4232,276.404
18455_00163,264.2468,152.17600000000002,210.764
18455_00165,238.612,168.8632,216.52599999999998
18455_00172,190.8432,166.516,164.9932
18455_00180,155.1992,174.1708,114.75280000000001
18455_00181,152.0152,181.274,122.64479999999999
18455_00182,191.618,170.578,114.3408
18455_00199,270.5008,158.81799999999998,171.95080000000002
18455_00200,264.188,162.134,156.25
18455_00201,267.4792,161.21,157.80280000000002
18455_00202,263.3952,153.48,154.602
18455_00203,267.13599999999997,155.736,152.60479999999998
18455_00204,271.7792,150.9848,135.88479999999998
18455_00205,264.0268,151.952,137.09
18455_00206,271.8552,159.8828,137.376
18455_00208,262.7908,168.6832,157.9508
18455_00210,265.6152,181.56,164.898
18455_00220,212.834,203.9368,107.584
18455_00224,196.9032,173.23,92.382
18455_00240,221.6108,157.9372,105.176
18455_00252,283.2992,150.982,161.28799999999998
18455_00253,286.9892,153.414,161.80200000000002
18455_00254,278.01,148.77,153.8272
18455_00255,283.7768,146.77280000000002,155.68
18455_00256,299.4892,163.502,160.2108
18455_00257,308.6848,161.1552,157.2008
18455_00258,280.2332,152.0292,139.672
18455_00259,283.4232,150.624,138.9892
18455_00260,287.95599999999996,151.5008,137.0172
18455_00261,286.4668,154.744,137.7672
18455_00262,276.17,158.608,131.5048
18455_00263,277.7992,168.37599999999998,170.7568
18455_00264,275.85200000000003,185.778,164.62599999999998
18455_3718_x10944_y12140,183.96,155.15,338.6432
18455_4619_x10185_y12182,234.21,157.154,345.38919999999996
18455_4709_x21225_y13716,234.98680000000002,171.1952,214.00799999999998
18455_4982_x21552_y14337,246.74200000000002,183.27,210.99400000000003
18455_5253_x25617_y13881,262.7868,174.208,166.8868
18455_5316_x26308_y13288,266.8552,165.5,159.57920000000001
18455_5404_x24949_y14106,269.9848,180.34799999999998,175.34799999999998
18455_5472_x13482_y11733,265.998,147.7792,304.73
18455_5474_x14981_y13279,266.656,169.168,285.5952
18455_5507_x14812_y14221,268.716,182.65919999999997,288.1
18455_5517_x15391_y12702,268.58,159.7628,280.5
18455_5730_x15780_y13638,279.748,174.4332,277.018
18455_5898_x14920_y13352,286.5932,170.946,288.124
18457_00001,169.234,129.546,305.176
18457_00002,198.7,116.4808,299.83
18457_00003,202.43400000000003,122.5808,296.20799999999997
18457_00004,127.40280000000001,150.014,300.54400000000004
18457_00005,133.5952,160.4572,300.5332
18457_00006,186.26080000000002,155.582,295.894
18457_00007,161.078,147.4408,291.218
18457_00008,161.126,155.11,294.8168
18457_00009,261.752,127.978,309.154
18457_00010,266.3532,146.79,312.8648
18457_00012,268.6032,152.67600000000002,316.2752
18457_00013,263.676,149.928,311.54400000000004
18457_00014,148.912,146.958,281.592
18457_00015,142.11520000000002,156.2928,283.684
18457_00017,285.14,141.1908,322.632
18457_00018,279.57,137.722,316.306
18457_00019,290.5048,133.39,318.8352
18457_00023,284.9708,144.416,315.76599999999996
18457_00024,287.8532,145.83,321.2352
18457_00025,287.9368,141.15,319.36080000000004
18457_00026,273.06919999999997,137.79399999999998,311.3232
18457_00027,280.02,136.782,312.6248
18457_00028,283.7048,141.062,301.44
18457_00029,272.154,148.056,294.582
18457_00030,180.15919999999997,128.442,163.67520000000002
18457_00031,175.47080000000003,127.944,173.518
18457_00032,159.994,126.56280000000001,156.634
18457_00033,156.9292,125.6952,146.378
18457_00034,146.8208,140.3152,136.128
18457_00035,123.2752,149.56,155.8972
18457_00036,130.5992,143.054,148.5848
18457_00037,149.632,152.22799999999998,166.17919999999998
18457_00038,185.6032,151.4108,177.618
18457_00039,159.2848,162.72,148.8072
18457_00040,149.97,158.64600000000002,140.864
18457_00041,200.2432,129.798,164.47080000000003
18457_00043,203.5768,135.852,145.352
18457_00044,206.456,138.03,148.606
18457_00045,267.038,149.814,148.482
18457_00046,265.7532,147.87,145.0
18457_00047,265.5868,148.74200000000002,139.4392
18457_00048,264.018,152.6092,130.566
18457_00049,273.8968,138.872,151.0808
18457_00051,284.12919999999997,144.3752,148.7792
18457_00052,270.2468,148.9972,152.27280000000002
18457_00053,269.4332,150.618,153.47799999999998
18457_00054,281.802,147.702,153.714
18457_00055,274.974,136.4308,145.07920000000001
18457_00056,275.3668,139.27200000000002,143.3872
18457_00057,277.754,139.2792,144.958
18457_00058,274.5768,143.10479999999998,138.588
18457_00059,281.33799999999997,144.184,133.49200000000002
18457_00061,290.182,137.3508,137.974
18457_00062,290.8408,141.4592,135.43
18457_00063,281.4892,142.0,131.2648
18457_00064,272.9152,143.8608,145.82399999999998
18457_00065,276.2908,149.0428,134.086
18457_00066,280.378,146.4352,135.71
18457_00068,270.9968,152.196,138.5028
18457_00069,293.6408,153.122,135.398
18457_00072,275.64799999999997,153.9952,133.3592
18457_00073,286.1592,151.7072,133.362
18457_00074,313.69599999999997,146.424,133.072
18457_00075,311.968,152.4828,129.1328
18457_00076,209.65200000000002,191.142,360.2432
18457_00077,224.618,195.764,347.4788
18457_00078,218.74200000000002,203.114,346.00199999999995
18457_00079,221.73080000000002,209.6168,356.99519999999995
18457_00080,247.53799999999998,211.78,357.37519999999995
18457_00081,80.6072,173.502,285.238
18457_00082,159.63,177.17,303.0332
18457_00083,261.694,154.632,312.87
18457_00087,207.34080000000003,177.01080000000002,284.2268
18457_00088,264.682,151.262,300.634
18457_00089,270.4108,159.6792,311.944
18457_00090,268.7048,158.97719999999998,298.7368
18457_00091,262.2092,156.872,297.058
18457_00095,259.31,166.7648,307.1432
18457_00096,267.63919999999996,161.2448,305.89599999999996
18457_00097,266.99,169.50599999999997,309.598
18457_00098,262.24080000000004,168.3932,298.2568
18457_00099,257.566,172.0832,302.754
18457_00101,257.9248,165.63400000000001,291.0468
18457_00102,269.1132,178.168,314.178
18457_00103,146.968,166.1668,286.8868
18457_00106,153.368,184.9752,287.2552
18457_00108,140.752,200.9048,272.87
18457_00109,273.24,168.398,281.4352
18457_00110,248.644,175.62599999999998,269.6192
18457_00111,243.86,186.20680000000002,276.1752
18457_00112,266.89,186.10479999999998,263.3168
18457_00113,198.54919999999998,214.8832,349.37519999999995
18457_00114,230.662,202.5,337.91
18457_00115,147.3752,214.81,255.1132
18457_00116,184.19,261.1608,314.88599999999997
18457_00117,286.0952,157.4272,324.932
18457_00118,274.656,155.83280000000002,314.24
18457_00119,277.0952,155.222,315.55080000000004
18457_00120,271.264,162.066,324.8592
18457_00121,285.272,158.1692,324.1248
18457_00122,279.95799999999997,161.954,323.96479999999997
18457_00123,288.9048,164.29919999999998,327.68
18457_00125,272.79200000000003,168.0568,322.33799999999997
18457_00126,279.322,162.8808,317.806
18457_00127,319.86400000000003,159.9508,327.286
18457_00128,275.012,150.71200000000002,300.3332
18457_00129,272.1308,153.828,305.4608
18457_00133,126.0528,204.122,182.14
18457_00135,253.57080000000002,178.50080000000003,197.30919999999998
18457_00136,267.7292,198.542,192.09
18457_00139,185.5508,178.82080000000002,119.34479999999999
18457_00140,151.218,188.638,158.7648
18457_00141,141.164,187.90200000000002,122.17
18457_00142,157.306,187.392,138.066
18457_00143,261.5368,154.4892,151.00799999999998
18457_00144,257.894,166.6232,154.4108
18457_00145,269.6968,170.56799999999998,152.3128
18457_00146,261.8832,158.7152,143.172
18457_00148,264.4508,157.9528,135.7992
18457_00150,267.3232,163.112,140.69799999999998
18457_00152,260.58799999999997,167.2648,147.11520000000002
18457_00159,262.9568,175.25400000000002,159.5472
18457_00162,266.936,173.956,145.0248
18457_00163,269.09,176.33520000000001,143.684
18457_00164,270.2908,174.38080000000002,137.9372
18457_00170,133.564,214.1132,183.93599999999998
18457_00184,176.834,294.87080000000003,158.43
18457_00188,284.29200000000003,191.546,184.0332
18457_00190,271.1792,156.2848,136.838
18457_00194,279.2248,160.178,133.2772
18457_00197,279.94919999999996,163.5008,132.82920000000001
18457_00199,291.998,161.6572,128.7372
18457_00202,278.026,166.6568,131.5128
18457_00203,274.5,167.128,126.25280000000001
18457_00204,276.418,177.5508,165.18599999999998
18457_00205,278.722,183.9968,149.764
18457_00206,277.962,175.7,134.06719999999999
18457_00209,272.3532,161.0752,215.292
18457_00241,313.1552,136.05,314.256
18458_00048,272.296,112.544,304.8632
18458_00049,294.5752,118.07600000000001,322.872
18458_00050,293.23400000000004,118.36280000000001,322.17
18458_00051,301.256,116.4008,316.97520000000003
18458_00053,287.134,113.98200000000001,310.138
18458_00056,305.7892,125.5828,328.626
18458_00057,303.97520000000003,126.3908,328.834
18458_00069,316.6768,136.27280000000002,331.2868
18458_00075,276.6008,122.902,296.99
18458_00077,266.5152,133.8,303.176
18458_00083,313.672,126.6152,327.7668
18458_00086,305.2792,128.946,312.7232
18458_00101,314.058,138.344,332.4
18458_00102,317.7208,138.2508,333.15
18458_00114,264.11080000000004,153.222,314.182
18458_00119,280.594,153.222,309.8308
18458_00121,269.16200000000003,155.332,290.5648
18458_00122,278.9992,149.2292,307.3432
18458_00125,287.806,145.312,315.4848
18458_00148,273.1048,124.36,283.63599999999997
18458_00150,277.46,134.5872,286.7568
18458_00185,257.0992,151.78719999999998,151.1508
18458_00236,284.1868,124.124,122.7552
18458_00239,289.8408,127.49600000000001,136.89
18458_00241,284.874,127.684,118.62799999999999
18458_00242,292.1332,129.89600000000002,122.32799999999999
18458_00244,290.284,134.122,113.74600000000001
18458_00249,299.20799999999997,123.8092,120.384
18458_00250,320.754,126.0672,130.496
18458_00264,314.022,131.232,118.8592
18458_00267,326.99,130.0992,130.964
18458_00268,281.5532,147.8892,146.7828
18458_00269,285.7952,148.3428,147.5192
18458_00273,277.1268,150.0108,144.5552
18458_00277,289.938,146.2248,142.3972
18458_00280,289.7448,146.752,138.4248
18458_00281,286.86,151.034,133.118
18458_00302,319.4468,135.5808,118.35719999999999
18458_00306,299.704,148.4892,131.92
18458_00351,211.36599999999999,183.87400000000002,345.7668
18458_00353,203.4732,197.2332,330.3
18458_00374,255.514,197.40200000000002,274.46
18458_00375,249.9668,185.736,248.808
18458_00376,252.3568,191.166,239.6352
18458_00386,197.196,208.61919999999998,347.676
18458_00419,266.392,164.67,320.996
18458_00424,271.8532,159.904,311.9448
18458_00430,276.1692,158.94,292.3532
18458_00437,261.67080000000004,175.6332,305.21
18458_00443,263.682,171.28080000000003,299.1092
18458_00444,266.3492,172.082,302.66200000000003
18458_00445,271.612,169.7268,295.26919999999996
18458_00450,313.736,162.7708,317.41200000000003
18458_00456,261.872,180.968,296.124
18458_00458,332.00879999999995,162.07399999999998,325.6608
18458_00459,326.3632,167.4432,324.9108
18458_00460,265.66,162.3152,286.9008
18458_00461,263.08799999999997,175.604,287.284
18458_00468,267.9792,189.8752,258.55
18458_00488,181.6168,196.98080000000002,124.916
18458_00492,265.4152,156.25719999999998,143.9992
18458_00496,267.252,187.41080000000002,150.4828
18458_00500,176.23680000000002,211.82319999999999,178.71200000000002
18458_00502,139.374,276.624,195.56080000000003
18458_00505,263.7208,208.2248,177.854
18458_00540,271.688,159.0408,153.14
18458_00541,281.18919999999997,156.5352,153.60479999999998
18458_00542,273.12080000000003,157.74,147.2248
18458_00547,281.0048,163.1792,154.52280000000002
18458_00548,275.92400000000004,170.6832,155.1172
18458_00549,281.2048,171.5792,152.68200000000002
18458_00550,288.4468,162.7008,155.1208
18458_00551,288.452,165.202,148.7492
18458_00555,272.9132,160.2492,131.202
18458_00561,299.084,160.2008,138.2772
18458_00562,297.772,162.444,133.9492
18458_00564,270.574,165.31080000000003,135.5048
18458_00565,281.86,169.8832,133.5992
18458_00567,285.0208,166.82479999999998,138.968
18458_00574,302.3432,172.23919999999998,136.718
18458_00575,274.332,176.46200000000002,165.55
18458_00577,272.448,179.32,152.72719999999998
18458_00578,268.172,181.106,152.352
18458_00580,277.90319999999997,184.48,156.814
18458_00583,287.04,175.2832,131.034
18458_00584,282.4,182.7592,139.9372
18458_00585,266.6492,203.86599999999999,174.548
18458_00586,279.22,195.7668,153.572
18458_00612,310.15,118.7692,302.122
18458_00614,283.3908,113.39399999999999,148.08
18458_00615,282.692,117.984,155.9828
18458_00616,260.08,194.734,199.5508
18461_2985_x10744_y3095,113.37280000000001,68.058,281.264
18461_3220_x7596_y9465,138.5192,211.8268,341.63599999999997
18461_3871_x7813_y3857,160.2072,81.47399999999999,337.76919999999996
18461_4178_x16825_y2713,185.63400000000001,47.4428,179.6868
18461_4233_x19011_y2874,191.27,50.72,140.202
18461_4388_x5599_y5781,188.73919999999998,124.626,380.82199999999995
18461_4410_x23856_y6531,213.5368,137.686,45.873999999999995
18461_4545_x5749_y4914,194.332,104.07719999999999,378.5532
18461_4862_x17603_y2198,220.52919999999997,31.660999999999998,170.6232
18461_5025_x23630_y4542,240.58,90.88,52.041199999999996
18461_6043_x11080_y1667,276.058,14.571,277.808
18461_7132_x6338_y3287,334.87,54.833999999999996,368.084
18462_00005,202.09599999999998,133.268,295.53520000000003
18462_00007,196.908,148.8448,272.81919999999997
18462_00009,213.44400000000002,113.804,301.3692
18462_00012,281.52479999999997,150.22719999999998,310.34
18462_00013,286.54200000000003,151.268,318.99
18462_00014,292.644,149.69,323.1868
18462_00015,297.12,154.656,322.01919999999996
18462_00016,279.3732,165.3,310.482
18462_00017,293.44,155.18280000000001,309.8732
18462_00018,291.02479999999997,162.0092,311.8568
18462_00019,297.0292,162.77200000000002,301.164
18462_00020,305.19,147.13,324.666
18462_00021,300.92080000000004,149.804,324.6632
18462_00022,311.66200000000003,153.4672,327.308
18462_00023,326.0848,167.43,306.8068
18462_00024,339.87120000000004,147.1592,337.4012
18462_00025,340.07599999999996,150.18280000000001,326.1408
18462_00026,346.9112,161.9952,318.3668
18462_00027,278.926,172.90400000000002,321.2532
18462_00028,289.7108,184.528,304.6008
18462_00029,308.9692,188.4768,298.89599999999996
18462_00030,309.3592,185.46,289.9232
18462_00031,303.2332,189.1508,272.7932
18462_00032,313.5332,188.5208,277.38599999999997
18462_00035,207.85,128.614,161.3928
18462_00038,254.33919999999998,123.6028,128.968
18462_00040,284.64599999999996,151.55200000000002,143.1248
18462_00041,288.3092,155.27280000000002,144.3572
18462_00042,283.714,154.458,138.9848
18462_00043,149.1248,145.6592,160.29399999999998
18462_00044,289.158,173.5632,166.32319999999999
18462_00045,280.186,168.762,152.47
18462_00048,188.02,172.51080000000002,103.1708
18462_00049,182.45680000000002,174.76080000000002,106.8
18462_00050,198.11520000000002,159.6508,116.6608
18462_00051,286.1248,162.1772,146.5128
18462_00052,288.5552,168.514,144.9108
18462_00053,285.45599999999996,173.60479999999998,133.4648
18462_00054,318.6092,120.76280000000001,130.16719999999998
18462_00055,308.032,138.8048,140.556
18462_00056,316.41,142.9692,136.8892
18462_00057,304.1248,151.40200000000002,128.83520000000001
18462_00058,313.15,152.6728,129.0952
18462_00059,314.704,150.80200000000002,139.7448
18462_00060,333.75519999999995,163.2028,146.7828
18462_00061,329.14480000000003,161.0772,145.342
18462_00062,296.95599999999996,189.55,147.3792
18462_00063,294.534,193.732,145.0292
18463_00001,315.0408,130.89,135.6572
18463_00003,289.5532,176.9668,165.66479999999999
18463_00004,238.476,110.8072,315.874
18463_00005,197.7132,140.2372,310.1068
18463_00007,223.55200000000002,131.248,312.506
18463_00010,209.99,113.62200000000001,285.8552
18463_00011,169.192,138.1592,290.9768
18463_00012,299.454,152.1428,322.7392
18463_00013,285.798,146.51,314.03520000000003
18463_00014,299.9132,150.95600000000002,320.784
18463_00015,299.058,129.95,323.0208
18463_00016,301.2168,128.6072,312.994
18463_00018,312.6,146.0172,120.24799999999999
18463_00019,197.952,165.9668,345.98
18463_00020,200.5848,172.95680000000002,340.41
18463_00021,189.00080000000003,178.94400000000002,345.3388
18463_00024,166.48680000000002,186.792,336.14599999999996
18463_00027,287.3832,160.944,311.8048
18463_00028,297.8448,165.94799999999998,313.8808
18463_00029,303.006,165.674,303.5632
18463_00031,276.624,164.898,302.8592
18463_00032,334.2812,163.37,322.8632
18463_00034,277.892,180.84,314.152
18463_00036,289.612,193.4232,302.3168
18463_00037,286.918,154.7552,300.1492
18463_00038,288.5232,173.30599999999998,296.3392
18463_00039,279.2608,190.6932,292.3208
18463_00040,293.05080000000004,180.60080000000002,292.926
18463_00041,302.3068,180.3868,293.05400000000003
18463_00042,246.8032,190.48919999999998,220.09799999999998
18463_00045,268.10400000000004,167.66479999999999,151.40200000000002
18463_00046,259.068,196.68,208.65200000000002
18463_00047,263.7068,205.5952,209.88080000000002
18463_00051,229.23919999999998,191.1632,73.172
18463_00052,299.6848,143.5892,173.428
18463_00054,274.86,182.958,166.9168
18463_00055,282.848,142.8708,163.02280000000002
18463_00056,278.074,146.438,138.38
18463_00057,302.072,147.214,134.5592
18463_00058,297.96479999999997,149.7972,135.16
18463_00061,311.9668,152.4428,148.40200000000002
18463_00062,336.0268,147.0752,137.8992
18463_00066,279.77,159.99200000000002,154.9048
18463_00067,288.56080000000003,166.196,153.47719999999998
18463_00068,290.55080000000004,174.8468,166.4048
18463_00069,278.3992,160.8108,145.6728
18463_00071,289.62919999999997,176.5048,143.4848
18463_00072,342.906,160.892,137.26
18463_00073,289.3568,191.55,145.3872
18463_00074,296.834,169.71400000000003,60.42
18463_00075,278.6968,181.49599999999998,72.118
18464_00004,243.856,149.072,362.534
18464_00009,164.34400000000002,133.1392,302.3
18464_00010,187.96,142.452,299.988
18464_00016,190.34599999999998,143.2028,271.39599999999996
18464_00029,351.30400000000003,151.6608,330.3932
18464_00031,311.3592,123.8892,312.064
18464_00042,280.6248,155.80200000000002,311.096
18464_00044,276.504,152.81,302.284
18464_00045,285.068,152.32479999999998,300.654
18464_00046,282.89799999999997,158.47719999999998,295.3248
18464_00047,291.556,146.3048,314.65
18464_00048,298.652,153.162,314.9732
18464_00049,292.6268,150.47799999999998,309.5368
18464_00052,295.63599999999997,156.35,314.7332
18464_00061,223.03,149.30280000000002,168.2532
18464_00074,287.42,134.9272,157.6952
18464_00075,280.44919999999996,149.922,156.438
18464_00076,287.64599999999996,153.9028,157.148
18464_00079,327.14799999999997,149.512,140.322
18464_00080,321.582,157.82920000000001,142.58280000000002
18464_00081,182.9648,172.1032,336.68879999999996
18464_00082,184.2048,204.62080000000003,350.704
18464_00085,198.91400000000002,187.9768,353.81800000000004
18464_00086,209.00080000000003,206.4608,328.13800000000003
18464_00088,210.71599999999998,220.516,347.62480000000005
18464_00102,254.3292,185.67919999999998,278.92080000000004
18464_00108,185.392,236.2952,318.272
18464_00112,174.1332,269.868,294.282
18464_00119,287.242,164.2532,297.45599999999996
18464_00122,287.6168,176.112,310.3448
18464_00124,265.828,168.47,299.65319999999997
18464_00127,275.02,171.41400000000002,293.212
18464_00128,272.224,174.6408,293.2032
18464_00129,281.488,171.44799999999998,301.42400000000004
18464_00132,313.3752,170.2268,295.0992
18464_00133,287.922,185.3648,307.05080000000004
18464_00139,267.5492,193.0392,195.59400000000002
18464_00141,187.926,186.2552,113.2692
