cstype,max_density_axonal1,num_nodes_axonal1,total_path_length_axonal1,volume_axonal1,num_branches_axonal1,dist_to_soma_axonal1,dist_to_soma2_axonal1,num_hubs_axonal1,variance_ratio_axonal1,max_density_axonal2,num_nodes_axonal2,total_path_length_axonal2,volume_axonal2,num_branches_axonal2,dist_to_soma_axonal2,dist_to_soma2_axonal2,num_hubs_axonal2,variance_ratio_axonal2,max_density_basal,num_nodes_basal,total_path_length_basal,volume_basal,num_branches_basal,dist_to_soma_basal,dist_to_soma2_basal,num_hubs_basal,variance_ratio_basal,max_density_apical,num_nodes_apical,total_path_length_apical,volume_apical,num_branches_apical,dist_to_soma_apical,dist_to_soma2_apical,num_hubs_apical,variance_ratio_apical
VISp-4,0.7326799571447599,0.48311934670183676,0.3955924408275195,0.09595130787038561,0.44426739277037874,0.7712100241025769,0.09456882749979596,0.0,0.5863827866438691,0.4660714997431818,0.2832329117634713,0.0608667458078607,0.01466618810844143,0.3076231346857432,0.5314158502712976,0.622797630638248,0.43716144084140673,1.2976213149473408,0.4834107384838113,0.48319386249030954,0.5301603248672098,0.30826444740285375,0.45306395744719286,0.3865934970662291,0.0,1.2102528992414885,0.9872683801383313,0.44791756912063874,0.44135294036029593,0.36258232166745097,0.24082381947228101,0.4900208253219841,0.5190908730463738,0.0,1.2122670552867896,0.9414245826185795
MOp-5,0.6848085378994351,1.2279912552248122,1.4686026220215633,1.7390416133014863,1.22703380068894,1.0284849817360595,1.5519141412591617,1.5881838639758963,0.5773834329129811,0.989546999617758,1.2268471025556114,1.4392991923263567,1.5647173169729034,1.2368965555871843,1.1314258600538898,1.5086364303790196,1.7374003363473638,0.7596162617789131,0.6367131036736108,0.6364274505510346,0.9405249561939041,2.2194373444511664,0.6580962746566267,0.5049018752427239,0.0,0.6987398371645984,0.408086794224215,1.4013935943106455,1.4220308610600143,1.3642838301737037,1.4865163079791381,1.3635959585921977,1.2761529609423976,1.5241406738458645,0.9597455012453697,0.8492244633272769
MOs-5,0.48113094032440895,0.7964016848124484,0.8217035152715657,0.8959369028153485,0.785355647237026,0.8814248150622523,0.06267181648553141,1.0751605135488937,0.5391834574683257,0.5799850794182987,2.197086300904891,2.2615245785250777,2.5998210916848072,2.1933229880691023,1.0994818315032115,1.457958184063263,2.7996866403845813,0.7153048656291167,0.4646431315211852,0.4644346753725104,0.4821782476940087,2.343562456147454,0.4341779172887123,0.996349883540805,0.0,0.0,0.7431809059463109,1.5970698664556962,1.5795618370256845,1.306434035055401,1.5828569532878392,1.5317700308862063,0.8957376609067602,1.2343571891390936,0.9755692653483419,0.547156691278807
RSPv-5,0.6567379983341611,0.8327044979008665,0.9003167601603503,1.063956631574849,0.8356028227960796,0.30206425585291596,0.21558266438260065,1.4336671280918365,0.4916087717175069,0.4753192320334652,0.9842811300616029,1.125830335167922,1.3572855486717244,0.9794678122936672,0.5908739638303617,1.0808010821925467,1.177904711809475,0.6046019836880079,0.8658325734894717,0.8654441288716079,1.2733237286937718,1.8240462531519839,0.8606511774998044,0.7864107472313394,1.4225953200389527,0.0,0.8156176041940802,1.2112921927815767,1.1935396326810124,0.9597211680994003,0.9652196829637184,1.171731684301573,0.5590971770858725,0.407309441125477,0.907177596431302,0.6627345114351081
SSp-bfd-5,0.7350245044176866,1.4673680274321537,1.4302625301582343,1.2496015220931413,1.4602925252562002,0.7880050026102575,0.9517916003986944,1.3559000298770083,0.9193264121813143,0.3481026106746742,0.7440741276700303,0.7692031542363763,1.032641648443023,0.7311169233472095,0.7580272473668705,1.560960553265509,1.6689531232538095,0.5455073709515277,0.5067096862900337,0.5064823575240742,0.5955135010567711,1.0528599222993398,0.508895932785927,0.49278424474433685,0.0,1.0453035666262176,0.629324816385001,0.8948187544301202,0.8989570936477186,1.1181994118148555,1.199555172572664,0.8803439015814286,1.0598895445928258,1.362452139010812,0.7929074403187389,0.7343161476508698
SSp-ll-5,0.8956838374947678,0.8770803548221717,1.1914781156870438,1.8678132960885137,0.8795093943446569,0.47404394646830667,0.06816211190132024,1.7245114330566929,0.6646141462755017,0.4577192814961024,0.668712371224898,0.899533274475552,1.296994544573275,0.6552746775226712,1.3359188537472682,1.7722745450233912,1.1862822044308052,0.8242616880331755,0.6698292484683421,0.669528738214487,0.801152173458236,1.244863121822651,0.6608016219426533,0.4702235534543417,0.0,0.0,0.4809661236273737,1.4635437782697176,1.4986686618240972,1.2847495896640662,1.0492807772216566,1.476483071674569,1.628498227307844,1.5220737745049673,1.2232380214874368,1.163648865956843
SSp-m-5,0.6261801796237896,0.7939237398256396,0.8153731595917018,0.8379552909999757,0.7978594759526733,1.1039385318126131,0.9389478292111861,1.012626443798048,0.8992605101110553,0.3493612783414103,0.7636589608046752,0.7207548494361469,0.9836249288568462,0.7606214420501362,0.6304352701839552,1.189844929376198,1.1070201799703583,0.9307136579115611,0.8751256248430178,0.8795109375158057,1.2783993181105382,1.4927256663790665,0.8949186864244697,1.6865592147029367,2.834796302425286,1.6080361227957953,0.642492430707093,0.944653977494962,0.9405477530894951,1.0153984875024253,1.2895542148693442,0.9044051220775089,0.7612014937959835,1.1113394486236685,0.7574337453974515,0.6568520248348069
SSp-n-5,0.3744912747185567,1.263875326519166,1.4411459074444264,1.7516368138538143,1.2537605079028529,0.9057451398705085,0.8996239540892895,1.5631932772528825,0.8355592061785044,0.25521829180335237,0.5951201082426896,0.642770887253569,0.6528587477710454,0.6082173834537791,0.6877973689610243,0.9527528294392938,0.9151568280647742,0.7147135422865288,0.7166926861987428,0.7163711512679255,0.822775230689247,0.5970040558504391,0.7521820328155278,0.4448514568570526,0.0,1.553211819262191,0.6142835838916011,0.7451933115863706,0.7664878789871916,0.771693674178323,1.2122947801178816,0.774959735854936,0.6866672058132989,0.8622212947962649,0.571468170268224,0.3151725691450743
SSp-ul-5,0.9437450428608433,0.8576335749054116,0.8100005312943617,1.0523455471007777,0.8656758797281885,0.9075926642753617,0.8050545345307005,1.2263175962597768,0.8721813576683805,0.2790055764603627,0.7000035356451153,0.7132222488512605,0.702021951548858,0.6914503414485065,0.876766722371515,1.476486380159847,1.1175769204454757,0.788653102522897,0.510726788512075,0.553705224141976,1.3470493291167447,1.52776793925958,0.5496187478016547,2.0970718439335756,4.0992366260120905,1.4592690033636682,1.1556776520520982,0.8170597391385936,0.8319357916702197,1.0601691349144078,0.9333327615830009,0.8405770021537649,0.9511938661533577,1.2351759945141056,0.7899437468580642,0.7302106256766853
SSp-un-5,0.6481990061474848,1.394101311717137,1.5102403238204885,2.147504636626965,1.3883273343792264,0.8936412390661093,0.06405932707272047,1.1393631002508913,0.7481129998614288,0.18532215158390702,0.6780517929982786,0.6815798085592089,1.428743445186668,0.6758707432529917,0.626426906571306,1.0809642495582055,1.31148432252422,0.8479745154444611,0.7777313899688668,0.7773824708107901,0.5631675768537134,0.5191783237898541,0.7315464860791476,0.24938098895891275,0.0,1.2102528992414887,0.8513559216877834,0.4806139500090728,0.4891346411472178,0.8024894298025776,0.5679477343731494,0.4900208253219841,0.6202824508908051,0.7545015324280178,0.0,0.14387066956055802
SSs-5,1.098095850840945,1.4596353418851191,1.5012877112531475,1.6469615469455872,1.4616316587733018,0.9207233834883726,0.9773234821994853,1.3001421246270146,0.7104505914297797,0.5015254770240941,0.9833767926388354,0.9468471030329262,1.4484955500715988,0.999235266366099,0.9807452754168948,1.4553965999220477,1.6739973673033406,0.9580460359338374,0.7055194499873776,0.7052029277848905,0.8934346211183786,1.205585754856267,0.716083335768225,0.5328336802149557,0.0,0.8671434439366514,0.4668733963707286,1.1138483767330498,1.0984925938664252,1.0814404892014204,1.4458210414986175,1.0479322905399855,0.8316070493887513,1.1864732942750211,0.7929074403187389,0.5354209851970105
VISp-5,0.33931569335038947,0.5572308192661121,0.8372433969616446,0.7154628486007899,0.5748403844344625,0.8759285508359487,0.09083723497920236,0.5883645750073271,0.63915244722511,0.5489202293591524,0.36351642448281146,0.5220046405839239,0.5992843546772362,0.3580769511988946,0.8991703169057815,0.8314906920599452,1.606233697922011,0.3453836204234129,0.3401967885371299,0.3400441636353094,0.852258804754859,1.7825726821103434,0.4194557182871071,0.47788400645085943,0.0,0.0,0.5143748108145885,1.1646964460795426,1.1476267879234379,0.9004030497851784,0.547858145190748,1.1433819257512963,0.9564005810697264,0.494360474183169,1.2520240310084378,1.0533357098768035
AId-6,0.9156929441923433,1.6673166518432325,1.9672671075509414,1.6007587295593302,1.66797129011497,0.8113372680407995,1.007608442483905,1.2895686610925254,0.5311074250858024,0.6113025608839328,1.3141835592087314,1.3733151237787105,0.6249132164566215,1.3114654587402175,0.6744209913731416,0.5249798522913943,0.6747531172484565,0.6592176468643764,0.5795753495343292,0.579315330528269,0.5835687725667356,0.37583533744100683,0.6407291932442469,0.7484171940994709,0.0,1.3923324020538692,0.8818016439108656,0.449240559343439,0.44265654098941876,0.28402940162351953,0.09246808341878836,0.4781332136820903,0.4310564559418021,0.0,1.1174401293589917,0.9684797202877219
SSs-6,1.1007405885628077,0.936046575585727,0.890352879064507,0.5446590088568648,0.9131360239176474,1.0703243830660023,0.9475343764833928,1.0793539092779043,0.5330086912390484,0.3372350139061749,1.0660704076386411,1.248597905102377,0.837255466681067,1.08152810512107,0.9094897629594874,1.2211891460934419,1.4775201057005678,0.6138882563474517,0.5893986300736719,0.589134203979484,0.6091380641569826,0.45270358719055054,0.5331189138297249,0.6375124372446372,0.0,1.5921930160039945,1.2385709965836642,0.29811640601066314,0.293747245996088,0.2112004877908439,0.19574769961422095,0.3420259315305969,0.4154352854044531,0.0,0.0,0.9761260015956547
