ptype,max_density_axonal1,num_nodes_axonal1,total_path_length_axonal1,volume_axonal1,num_branches_axonal1,dist_to_soma_axonal1,dist_to_soma2_axonal1,num_hubs_axonal1,variance_ratio_axonal1,max_density_axonal2,num_nodes_axonal2,total_path_length_axonal2,volume_axonal2,num_branches_axonal2,dist_to_soma_axonal2,dist_to_soma2_axonal2,num_hubs_axonal2,variance_ratio_axonal2,max_density_basal,num_nodes_basal,total_path_length_basal,volume_basal,num_branches_basal,dist_to_soma_basal,dist_to_soma2_basal,num_hubs_basal,variance_ratio_basal,max_density_apical,num_nodes_apical,total_path_length_apical,volume_apical,num_branches_apical,dist_to_soma_apical,dist_to_soma2_apical,num_hubs_apical,variance_ratio_apical
MG-core,1.071728922333147,0.16291343587559626,-0.18721948375615913,-0.2905291054239395,0.1611334654551136,0.4546086736226301,1.0514341919050711,-0.1380540628472756,-0.8336232042667234,-0.586918008300305,-0.48115880891551466,-0.2520809673027894,-0.1769435702728387,-0.46307707490420263,0.14813404164837463,-0.2726150482692058,0.029525500443027118,-0.10249556347937934,0.6297877840770751,0.6290917053118339,0.18646033722030447,-0.2804112456690343,0.6030535807859174,-0.22535509096657017,-0.0932279642706508,0.3000434798247637,0.17297452743527364,-0.5222292290217473,-0.5214093589833217,-0.4920725960037053,-0.43795175898473737,-0.5336379781237572,-0.5311220831959946,-0.3811933036099338,-0.5265323917261008,-0.6177650238533543
SMT-core,-0.27134996802486594,-0.23341784144454428,-0.23219594787168582,-0.2848456831144456,-0.22523024172260306,-0.4449123181579616,1.095174979622404,-0.14878589738653047,0.9508080628990778,2.0279409528306482,1.4854504586835746,0.5727772697080218,-0.20864796017392317,1.4869603884327474,-0.9837159905955573,0.7233747230032902,-0.015769091543680645,-0.36618164955000465,2.4096929725130556,2.4081983622396157,1.8257298137199902,0.4332145445903819,2.4071440020045944,0.427144575267794,-0.0932279642706508,0.3000434798247637,-0.9425084025404676,-0.5222292290217473,-0.5214093589833217,-0.4920725960037053,-0.43795175898473737,-0.5336379781237572,-0.5311220831959946,-0.3811933036099338,-0.5265323917261008,-0.6177650238533544
VPL-core,-0.5054767379330174,-0.4325578534239938,-0.3581445039671325,-0.2665207035473178,-0.43168259949716487,-0.00347309819488231,0.5766355882152789,0.0034943631277713104,0.27337641057082657,1.1794638558311437,0.48849350186036594,-0.1316302289866264,-0.3498139542510833,0.4880727753231354,-0.6518542449555771,0.21162039535055488,-0.2856322117553952,-0.28597073458960387,0.8189350059601426,0.8181540687331456,0.41133384235115755,-0.1524264007908085,0.8170624964768611,-0.13807631733942632,-0.0932279642706508,0.3000434798247637,-0.10878362680331119,-0.5222292290217473,-0.5214093589833217,-0.49207259600370523,-0.43795175898473737,-0.5336379781237572,-0.5311220831959946,-0.3811933036099338,-0.5265323917261008,-0.6177650238533543
VPM-core,-0.5974534725452849,-0.5573295414192442,-0.46977799155043926,-0.3555443922758852,-0.5562019875844244,-0.016572985308988823,0.38506456425862234,-0.32708671629026176,0.5779186328790116,0.7764697134630156,0.1495321690772046,-0.3298461102784534,-0.3757193938438178,0.14942803119192904,-0.46445520477443575,-0.06863221981993062,-0.2976021083498623,-0.3101675719116517,0.3785669883143131,0.37798361651921547,-0.03497541977341142,-0.341687699179052,0.36541151069840283,-0.27450728855759826,-0.09322796427065082,0.3000434798247637,-0.24529078912756974,-0.5222292290217473,-0.5214093589833217,-0.4920725960037053,-0.43795175898473737,-0.5336379781237572,-0.5311220831959946,-0.3811933036099338,-0.5265323917261008,-0.6177650238533543
LD-matrix,0.6363940028077557,0.6853896805448182,0.5241519478530342,0.6463781117714323,0.6692324868986983,-0.015657347424043195,1.4283382328605116,0.3269921005204351,-0.2519656115719397,1.525306979542032,1.729866129712295,1.0085375406270176,0.3930049163143653,1.7042336249469012,0.33725861293903786,0.19865830187636235,0.4310002930524823,-0.030927164523975353,1.6807769273884572,1.6796093358981778,1.8394002160460627,0.8380390744030234,1.7353481500264283,0.40688797059848536,-0.0932279642706508,0.3000434798247637,-0.10633155272600907,-0.5222292290217473,-0.5214093589833217,-0.4920725960037053,-0.43795175898473737,-0.5336379781237572,-0.5311220831959946,-0.3811933036099338,-0.5265323917261008,-0.6177650238533543
LP-matrix,1.484131376041306,0.5283918245936208,0.10746604192192251,-0.1412871563593475,0.5293358896612314,0.7593164006847806,1.0050401707760686,-0.039231753131637084,-0.5023403933721176,0.09573417297884293,0.11443665190691495,0.15285835188832997,0.08074656348091555,0.10925593866928243,0.3374341795403972,-0.18023889383351877,-0.40038708997626443,-0.2716666247119921,1.1616331447004902,1.1606984603731627,1.2105065992115018,0.7469512437317235,1.1252982403256668,0.3994793908029171,-0.0932279642706508,0.3000434798247637,0.4386639046025373,-0.5222292290217473,-0.5214093589833217,-0.4920725960037053,-0.43795175898473737,-0.5336379781237572,-0.5311220831959946,-0.3811933036099338,-0.5265323917261008,-0.6177650238533543
VM-matrix,1.1681526622646432,2.4208938457501703,2.040695798331352,1.0060760632917658,2.4048987441499836,-0.9414452932382535,2.5237120733596745,0.5304497969938086,-0.6998133335602605,-0.1324092541818814,1.6784502300342445,1.7445123657959172,0.9607731194493737,1.708345054458814,-0.9408781905381955,0.69242745408003,1.6488071639678294,-0.8866893843192601,2.860801347801378,2.859104353573096,3.44951281217901,2.362495322058145,2.8484216694804494,0.09274611755957174,-0.09322796427065079,0.3000434798247637,-0.3512942014559736,-0.5222292290217473,-0.5214093589833217,-0.4920725960037053,-0.4379517589847374,-0.5336379781237572,-0.5311220831959946,-0.3811933036099338,-0.5265323917261008,-0.6177650238533543
RT,0.5573508910843478,-0.1648225357208315,-0.4455765303300022,-0.40467130955742175,-0.17070500917710052,0.17602086703143652,-0.10698894584446897,-0.3240725281943599,0.07065732789694494,-0.1097828322519718,-0.4507874502700406,-0.531859413368396,-0.39326453689165825,-0.4510019100771987,0.014127464902525696,-1.0491790282798654,-0.3184193198185007,0.5263018486996826,0.042870469798769656,0.04488751183184974,1.5309420921743586,1.3048119351170686,0.012854287341925697,3.3261341410350127,1.4633121873559636,0.3000434798247637,2.2782085490019197,-0.5222292290217473,-0.5214093589833217,-0.49207259600370523,-0.43795175898473737,-0.5336379781237572,-0.5311220831959946,-0.3811933036099338,-0.5265323917261008,-0.6177650238533543
CP-GPe,-0.05023232724603387,-0.4550769301230251,-0.504276346968048,-0.4090796108299775,-0.45030913325364114,-0.019719707622192224,-0.661460971282775,-0.3367321181971476,-0.3571460135322182,-0.6001552691697717,-0.8085329921868802,-0.6106243380843314,-0.3932010327175933,-0.810385188364082,0.1401458058367469,-0.8936130232782001,-0.34756341587459444,0.061534302414875175,-0.7154811537442965,-0.7155736949498799,-0.6161936777228004,-0.3558764712978894,-0.6991434194460837,-0.164125472839237,-0.0932279642706508,-0.2243994431798814,0.03343505276391801,-0.5222292290217473,-0.5214093589833217,-0.4920725960037053,-0.43795175898473737,-0.5336379781237572,-0.5311220831959946,-0.3811933036099338,-0.5265323917261008,-0.6177650238533543
CP-SNr,-0.6662922735316944,-0.5893843611013015,-0.52776741509892,-0.40025428891978215,-0.5800678377195494,0.23959245047460523,-0.45278672317714824,-0.1645616941592351,1.4948124224240382,-0.7066465830376836,-0.7177630552787562,-0.5174339950015664,-0.3750810130458843,-0.7241411019691941,0.9311861666017943,0.5007197459688318,-0.02989276886317225,1.714808408369338,-0.4503501519792211,-0.44910400508037107,-0.24642415379859295,-0.12059198410954702,-0.45312563130009237,0.0929786144539693,0.1403629501675684,0.009582784006806417,0.1657651174601801,-0.5222292290217473,-0.5214093589833217,-0.4920725960037053,-0.43795175898473737,-0.5336379781237572,-0.5311220831959946,-0.3811933036099338,-0.5265323917261008,-0.6177650238533543
ACB,-0.774189737385663,-0.7460664919922766,-0.6532743106231567,-0.4223123966081251,-0.77452147329211,-0.06692001853584012,-0.6201310165982863,-0.3240725281943599,0.4494973703695635,-0.7884067621706623,-0.8766892715945095,-0.6046149479610983,-0.3879714669380113,-0.8626688669905715,0.2513770384173191,-0.7518489252434175,-0.3184193198185007,0.9674810417569206,-1.10088635536718,-1.1008059894994433,-0.9321310003223433,-0.5060406281993433,-1.1186865152402916,0.1280657019056527,-0.0932279642706508,-1.7170446855777175,-0.12197214612809877,-0.5222292290217473,-0.5214093589833217,-0.49207259600370523,-0.43795175898473737,-0.5336379781237572,-0.5311220831959946,-0.3811933036099338,-0.5265323917261008,-0.6177650238533543
OT,-0.5933165253706209,-0.7117577834767504,-0.6505154065351042,-0.42634498674425164,-0.7257208060245711,0.3280852487908643,-0.5035314019343422,-0.41171584359827457,-0.18287653307323415,-0.6290574633682346,-0.8041923459883038,-0.6113764064517603,-0.40138465103225474,-0.7977293649562587,0.1113772823683815,-1.257547167882159,-0.3184193198185007,0.2257011126049401,-0.8145700863860774,-0.8146181726199339,-0.5130314610207254,-0.1760607236451466,-0.8332830487136195,0.6262264118256289,-0.0932279642706508,-0.5378239119578054,0.508666865067335,-0.5222292290217473,-0.5214093589833217,-0.4920725960037053,-0.43795175898473737,-0.5336379781237572,-0.5311220831959946,-0.3811933036099338,-0.5265323917261008,-0.6177650238533544
