cstype,max_density_axonal1,num_nodes_axonal1,total_path_length_axonal1,volume_axonal1,num_branches_axonal1,dist_to_soma_axonal1,dist_to_soma2_axonal1,num_hubs_axonal1,variance_ratio_axonal1,max_density_axonal2,num_nodes_axonal2,total_path_length_axonal2,volume_axonal2,num_branches_axonal2,dist_to_soma_axonal2,dist_to_soma2_axonal2,num_hubs_axonal2,variance_ratio_axonal2,max_density_basal,num_nodes_basal,total_path_length_basal,volume_basal,num_branches_basal,dist_to_soma_basal,dist_to_soma2_basal,num_hubs_basal,variance_ratio_basal,max_density_apical,num_nodes_apical,total_path_length_apical,volume_apical,num_branches_apical,dist_to_soma_apical,dist_to_soma2_apical,num_hubs_apical,variance_ratio_apical
VISp-4,1.4014073350954845,0.4258287767641514,0.014985972147884268,-0.3261100703316143,0.4426579602994109,0.6605967857677599,-0.7770080327697152,-0.3240725281943599,-1.18751103537321,-0.7815226606438889,-0.9432113383788246,-0.6412994401021648,-0.38752120122792266,-0.9298222156851449,0.3953127809446253,-0.9959550688601454,-0.4641398000989696,-0.36871117283665716,-0.5615505476907126,-0.5617121478775318,-0.46610786480191635,-0.2252319994046739,-0.6049602754922819,-0.26515788840004734,-0.0932279642706508,-0.1033741532557325,-0.20874873790270698,0.037586258715520654,0.030201536872229706,-0.07378675877730365,-0.14894155630551578,0.13319590264088021,0.22700205132414603,-0.3811933036099338,0.28164564513175894,0.9738956398398394
MOp-5,0.6709043287105246,1.2177539596437794,1.1495485101027558,1.159619297690838,1.2073908973639826,-0.3778452997402283,-0.048972141309282104,1.279475538825413,-0.6721125047286042,-0.2680834217720403,0.9309421500995121,1.3257426778498396,1.4223221872581446,0.9312848767073205,0.6058520761389362,1.0823729620915858,1.3816529501203032,-0.25912194427229457,-0.014498920161935129,-0.014905948006379632,0.7822809716940962,1.5753512774391016,-0.03415334243893793,0.06259090003876651,-0.0932279642706508,0.1655709354645983,-0.3986795449564649,1.8661877134697802,1.8918087817088425,1.8369717707726394,1.9082891198656762,1.8669639926289376,1.729071254000383,1.6971963560991168,1.4490139205931116,1.2402006628495148
MOs-5,0.962795558277358,1.539846406340147,1.5037581913603648,0.9351871960172127,1.5512923881247613,-0.9586425164877459,-0.784741770862099,0.9238013435089972,-0.5969331250665165,-0.4838672232005442,1.8572523170556698,2.454354142886245,3.279195337990642,1.8399107988400192,0.3147136443902038,1.2780833309151018,2.8666140348831766,-0.4731697593965893,-0.23186458800129622,-0.23217409754212653,0.2793674251099422,1.3190196959639147,-0.17277788332332145,0.36446718268657874,-0.0932279642706508,0.3000434798247637,-0.32371448933103975,2.154258856689996,2.128122561445938,2.1876344060465254,2.1003324348701877,2.0955927517482418,1.876043769345004,1.4577251880655933,1.436185697785844,1.3737604405598305
RSPv-5,0.7760678308178248,1.1014232895483727,0.8735275949021877,0.7786069058297307,1.1009676127461219,-0.08594887511321661,-0.6326081477554726,0.8152905720565314,-0.6858386229074805,-0.2033499204152812,1.1832953407885893,1.3087512620947412,1.1444348663231403,1.1718857317444495,0.476021579426469,0.24164016101510677,1.2029024943095947,-0.39903077520246977,0.7921128871985499,0.7913439833692232,1.3643517984734965,1.32797516046779,0.7900918688900908,0.10465646364717887,0.3049623918026183,0.3000434798247637,0.17713546499829025,1.9059365501769383,1.8711694997462658,1.3085440898638097,1.2408140763349877,1.834955966352235,0.76400438305463,-0.15369732026786642,1.5100762611557057,1.0507889744754888
SSp-bfd-5,0.2916128725706344,0.6912468797111041,0.5764028377514655,0.5234483708994526,0.6904331676365797,0.46618429891079965,-0.22269109800019357,0.7147585337990998,-0.2808413039185896,-0.610145652782523,0.05284408288860002,0.42721729472935166,0.6604790346269448,0.05180173435023816,0.6482252124533205,0.279100638968784,0.5687612513008248,-0.20873383544240356,-0.6096836474164463,-0.6098236533088233,-0.10078128555361521,0.431540504442314,-0.6066391194130271,-0.0025007243124341126,-0.0932279642706508,-0.02031758173915977,-0.19644118415284412,1.5575086668017037,1.5869613326151868,1.8665006067664607,1.732698700517956,1.6080755448026667,2.1549087759771677,2.3178823062526135,1.612762411721175,1.6109782733310765
SSp-ll-5,0.9792804853212772,0.8114258553390489,0.6117526419047116,0.8230237777361818,0.8054646124057541,-0.8674031930389158,-0.7452169578778751,0.7117121083973594,-0.455756373734115,-0.5564855539164103,-0.04119588314894067,0.31874552577526766,0.8512477083375743,-0.04723534712789332,0.4196552402406493,0.6868704940006484,0.635387460199114,-0.501669842979648,-0.10786034037488586,-0.10822548282218979,0.3102885388311178,0.6899777796137979,-0.132747267239061,0.1694520230039312,-0.09322796427065082,0.3000434798247637,-0.3245219936188773,1.2972151306201063,1.3104107817990174,1.2287926889360243,0.7232046827184435,1.3577453927723053,1.6423350461620152,1.3391630451153842,1.0163529513661766,1.1474534690933542
SSp-m-5,0.0035483834258641807,0.06424779415012223,0.03831326707599708,0.06324300860045573,0.05770013850524413,-0.04545623562024919,-0.354944315025018,0.42965998427930663,0.04807970269865309,-0.6952242699659527,-0.13303231353408454,0.23651998544147304,0.4385334481791915,-0.13224705888190283,0.679893382822287,0.6703952066532606,0.4684712736960314,0.229588646359639,-0.5488728621487633,-0.547758712029675,0.10532381120732308,0.7234308160826916,-0.564564707922353,0.3002192479684096,0.4973958692471565,-0.6495395641954813,0.04767417087933458,1.7763371041789704,1.7635547214054925,1.8331897716475747,1.9935723663779392,1.756166978594198,1.722556814697101,1.8370691794377267,1.6368980454010928,1.4290439443671215
SSp-n-5,-0.021988621900159926,0.4760274747813903,0.5406415769454302,0.6877457722540371,0.4906074531378648,-0.27567716892949995,-0.3024440045468264,1.1950782721401618,-0.10306387545121035,-0.8013144525333624,-0.15936606011393145,0.3171059888363832,0.3063608812876848,-0.1575587056975498,0.2918957828110545,0.1926833981891886,0.4830433217240783,-0.051999727061747346,-0.5846980072476424,-0.5848492226252532,-0.013309327798689196,0.5833908343257881,-0.5478795821869475,-0.2871293133944923,-0.0932279642706508,-0.5067917863362288,-0.12792308511529984,1.8758731025309787,1.9198028756161603,2.218684312559666,2.540295509435882,1.9114195846799136,2.448083969166156,2.6726426721361642,1.7633053793711684,1.7354691858449809
SSp-ul-5,0.26167242745655883,0.38290871909930996,0.31378803765853536,0.40646822176962927,0.37484773078230754,-0.35492641904780814,-0.44129612952207736,0.7714689143545741,0.0629384895070758,-0.6387878761031932,-0.11418488758701219,0.17938643020200626,0.2463358144276446,-0.12029228691649527,0.7187622413130319,0.6620353378186081,0.4886479555810194,0.09127676513773418,-0.7568794948749598,-0.7441390833884131,-0.055368957358162496,0.5615377764930526,-0.7147308395410019,0.3201997104514669,0.7106984798397298,-0.3981793466607106,0.08618060889119451,1.576520077547169,1.6635247764104468,2.1606056030462977,1.6321998213483133,1.636136880056563,2.339780230811378,2.8033991832840823,1.6182477830120652,1.7894863498328857
SSp-un-5,0.07492959874893372,0.6435045469273999,0.6806035041191482,0.9751473621397297,0.641832776705296,-0.5427336854446113,-0.7322764370772497,1.1950782721401618,-0.6521467636740935,-0.817090518532218,0.008477189315858015,0.4300180622073619,0.7668256575484972,0.0007313305110877515,-0.024045217243394465,0.2520337239830216,0.9930650027057193,-0.3603415464721971,-0.5916422451147214,-0.5917903450495697,-0.42288280410610485,0.08586010171209162,-0.5478795821869475,0.010706302361763478,-0.0932279642706508,-0.10337415325573253,-0.43036650153056577,1.587248508507266,1.6182301367055127,2.0550657981054545,1.3780747050028315,1.6002304403230827,2.4385566076945424,2.7848394285659563,1.8980017188474783,1.9548603428082418
SSs-5,0.6329751830965357,1.042219661111175,0.9170473494899889,0.9325221328566242,1.0380127492076343,0.600629834464844,-0.23729118065079444,0.8488012514756752,-0.6913829433655058,-0.6283682744710407,0.007549816062489453,0.3813312250650448,0.8142690323658164,0.006092312129562111,0.19650928215866093,0.9938168000079233,0.5301881829912888,-0.3156584597449619,-0.21937663082856595,-0.21969174293033056,0.31394443967670516,0.6943168419121686,-0.19868004667196063,-0.1626904467979593,-0.0932279642706508,0.08646943878214804,0.13403375036311282,1.709284410678366,1.6784099535543984,1.5951056310351763,1.7042955855635615,1.6904491418382985,1.5761968082632856,0.9561632046647252,1.6127624117211747,1.2773826410972093
VISp-5,0.8177282002908681,0.183275775725103,-0.09130489356014689,-0.06356480611994762,0.20291049610714165,0.8707012360320205,-0.7696792620606739,0.05571517188927052,-0.6486632313795128,-0.17629540141506175,-0.29356375553431296,-0.3107957681261427,-0.13180380202901298,-0.3062554063783911,0.6108901675451163,-1.0961652357216376,0.33732284144360936,-0.4457925752645968,-0.4342395201275979,-0.43445823676506334,0.21612606871368475,1.3434785649038652,-0.49079888888161305,0.6557078334886689,-0.09322796427065079,0.3000434798247637,-0.6034039676566724,0.22741988431500945,0.21725298252566927,0.08913500936656078,-0.08617062900150992,0.19987929071734398,0.028656976398277023,-0.17937148515175041,0.2816456451317589,0.06084652762196326
AId-6,0.1859515903133806,1.611347291000184,2.0507531337202978,1.197104753594556,1.6081994785264428,-1.095452485137863,0.31319289806233314,0.6886946720286545,-0.832922254247989,-0.2807042745711248,1.4631186843740336,2.076256941168705,0.9598602852366392,1.454121662972214,-0.9352071323355177,0.6452079309831007,0.3373228414436094,-0.749309898152334,-0.581225888314103,-0.581378661413095,-0.43321947825888424,-0.21293974028222318,-0.5478795821869475,0.5267905140649726,-0.0932279642706508,-0.30508296979598065,0.03465436964819029,0.07729635386643413,0.06932964540177572,-0.18643170544529747,-0.3323441109437091,0.1109681066153923,0.025107802886775405,-0.3811933036099338,0.14694930565544895,0.8752852897025919
SSs-6,0.8432652056168922,1.4070441715000257,1.5427155092144154,0.4270549265058383,1.4090246621205578,-0.05985465959283444,-0.016164893567857844,0.4647173104408725,-0.6448085971096116,-0.3855985651425373,0.7201065378102285,1.1772343544638306,0.49489943929455865,0.723183290642818,-0.4222504433961895,0.3497932892571951,0.38776454615607947,-0.4240183283019678,-0.8257877014021281,-0.825830754997676,-0.6870191881306922,-0.22503221852619695,-0.7937656456560803,0.3398261920112088,-0.0932279642706508,-0.5378239119578054,-0.09452610372077658,-0.06761196708764974,-0.07345491574262769,-0.21331284342121126,-0.30332489037570914,-0.010429856293041714,0.10680388047702073,-0.3811933036099338,-0.5265323917261008,1.0369586356732252
