ptype,max_density_axonal1,num_nodes_axonal1,total_path_length_axonal1,volume_axonal1,num_branches_axonal1,dist_to_soma_axonal1,dist_to_soma2_axonal1,num_hubs_axonal1,variance_ratio_axonal1,max_density_axonal2,num_nodes_axonal2,total_path_length_axonal2,volume_axonal2,num_branches_axonal2,dist_to_soma_axonal2,dist_to_soma2_axonal2,num_hubs_axonal2,variance_ratio_axonal2,max_density_basal,num_nodes_basal,total_path_length_basal,volume_basal,num_branches_basal,dist_to_soma_basal,dist_to_soma2_basal,num_hubs_basal,variance_ratio_basal,max_density_apical,num_nodes_apical,total_path_length_apical,volume_apical,num_branches_apical,dist_to_soma_apical,dist_to_soma2_apical,num_hubs_apical,variance_ratio_apical
MOs-IT,0.6687179167613388,0.6653984663487265,0.7237881518414915,1.0810523258075415,0.665416075034578,0.7109703078510525,0.05637705582430882,1.2820917199588333,0.5633897369573084,0.39787538216062124,0.5617963575624151,0.5358493277573995,1.0579268426384378,0.5544051383853144,0.866320561422028,0.9199489859485304,1.0300647980548918,0.7473668270044934,0.6667003803779544,0.6664012738504166,0.8662712265062582,1.066888533976337,0.6084126903375209,0.7880357596282069,0.0,0.7740803552692194,0.7824611755613791,0.6385785748722624,0.6292196401768115,0.494642779792549,0.489227879646646,0.6331616462453689,0.44396001411073716,0.07997348859137712,1.155851285390872,0.6564691988396159
SSp-bfd-IT,0.6534404179795023,1.6966379442811883,1.6967553486929596,1.4667028335121401,1.692098429947745,1.1180010756355219,0.712764211607839,1.0055790282313959,0.7183885851551187,0.3271665939008905,0.4608309231269416,0.5496200548926821,0.9930072751758302,0.4661140701837343,1.011837468575242,2.163815281106288,0.6861008774524504,1.438743541048743,0.6569480054927453,0.6566532742424278,0.6988573846293125,0.2566859933185835,0.6476769179983917,0.5067109165823867,0.0,1.3301195482244945,1.1424806481729561,0.7272524913577628,0.7165939618650019,0.5598141792030256,0.4297922480534565,0.7273977097159959,0.6622852151977423,0.2787399650982203,1.2437597556702624,0.9787874964277654
SSp-m-IT,0.7376425747105164,0.9034978728411496,1.0481482921380243,1.2468735659656025,0.911406087176016,1.2242382613813632,0.05257013673358589,1.1325878383919032,0.6708665943128284,0.3586412280137103,0.46006821773976575,0.6181552111450701,0.8084697991532016,0.463113821696534,1.0858205255003481,1.8692258851824757,0.2734633850561774,1.4155814067609993,0.7227447343614899,0.7224204842573149,0.8736694013590584,0.4644424428842399,0.7477456292172543,0.6601178974869528,0.0,0.7570655224386448,0.8296233487902126,0.6409412746373789,0.631547712483888,0.4818438319552719,0.4522163611740839,0.6564206022903926,0.8787811412312935,0.4403215062358952,1.140675336659403,1.2372394111548313
SSp-n-IT,1.092142588681037,1.4843651843023509,1.8299524935647626,2.2290503287366477,1.4764401083564695,1.138923060080725,0.0749617267601659,1.6813918234136702,0.5557552169497835,0.273553181247037,0.46904511463585546,0.5035431932515139,0.25519366661666615,0.4533193643062114,0.887466202702046,1.7872751557052882,0.5529703433039205,1.473996424167525,0.8474844169480492,0.8471042039939901,1.1890533478419931,0.6001907771240855,0.9077445583115565,0.7914634518664568,0.0,1.1481467119276116,1.0554132911370384,0.6825268313719673,0.6725237960462347,0.5280266746582416,1.1351097203314118,0.7591369983067432,0.7871390403852684,0.5916756318304366,1.1711612410103018,1.205211282978715
SSp-ul-IT,0.6261587074992981,0.538939390064443,0.8084834271560375,1.570520336697611,0.5275641616093844,0.8953574947027392,0.05423627829701944,1.6678567989745676,0.6858944281822036,0.47459930144506696,0.49248734852751275,0.39370046422324134,0.08281385309666679,0.4931145101323512,0.6950155599521385,1.3980275886616105,0.49569448082273027,1.4027891972833046,0.5905169246168942,0.5902519968142814,0.5762627163682325,0.15203395312701826,0.5716217899036774,0.4584258456938211,0.0,1.7716288389839139,0.7636196060265584,0.39632806800691434,0.3905195290856189,0.4959535206989804,0.19282126908759167,0.46199606467707155,0.45061218260067304,0.1669800207962122,1.1830515076874815,0.24697996979141948
SSs-IT,0.7648452652619225,1.426298594802226,1.4400843441358753,1.7978296631857302,1.4299477080660787,1.1666144250697983,0.6227566263982715,1.3331267021489461,0.7345081707824919,0.42290208227404413,0.8405845875371799,0.9147259278937395,1.102683471831647,0.8496777487101412,1.0253032414245262,1.9228332934974968,1.3758271291355928,1.2818550945858493,0.7499853441886541,0.7496488729361893,0.8597547273257896,0.4870367858947436,0.7935770830089067,0.64991953253463,0.0,0.686148898904548,0.7135400598114721,0.5903681894953201,0.5817158207044263,0.544033827531227,0.5087359501806535,0.5912641492954374,0.7695113001062075,0.32000849761219885,1.221850343194451,0.8125267156966504
VISp-IT,0.5974746816050895,0.5794335066680203,0.5835381544347722,1.1225441618351575,0.5703532219045186,0.7436884831347464,0.08045235088206608,0.7808561395131297,0.6045786192862534,0.39621804935830196,0.3797883002903412,0.3488094542845562,0.10215353846893961,0.38022893290090803,0.6446132534532135,1.0970462961157896,0.5625376291392192,1.1898174030170416,0.4962406437459215,0.4960180117808851,0.7099638230904511,0.5028473652202045,0.5198060518446614,0.5205467227202253,0.0,1.0683323866695644,0.6389240829432943,0.470840566124677,0.4639399805370515,0.37475460524730614,0.277706278176976,0.45443424368800145,0.3508644774578542,0.0,1.235656999998546,0.702703365873659
VISrl-IT,0.882222275617593,0.9731461866871518,0.984284076954569,1.1321761342560699,0.9692784615990979,1.0146095950338778,0.07684323920861713,0.8964460933723416,0.6629742114117205,0.8434241042457179,0.5294601163372474,0.2122693020412093,0.11705855145666806,0.5355600540089255,0.985469825396755,1.5364790584728634,0.7010178575729952,0.9721161928770563,0.6235578714509693,0.6232781202536729,0.7685245547899161,0.38596414975674415,0.5931999656165752,0.5677851186781856,0.0,0.0,1.283436498648113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGd-core,0.39160623939045425,0.20893448029801048,0.14591836677104536,0.1268976660482727,0.21847954020905438,0.9218947273667082,0.7118993768321786,0.6292630354301046,0.4856942179554299,0.8529098976116153,0.6097905800081336,0.33137328520387843,0.1046354309190222,0.6135995561628822,0.7348248066026499,0.26532587371651234,0.0,0.8279658221752476,0.6705088841606042,0.6702080689969608,0.5934209503504163,0.23705312509887735,0.6587636475840842,0.45064822682230743,0.0,0.0,0.9519997180486148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MG-core,0.8203784571104323,0.37915826975819894,0.3160034051434384,0.24877008686957328,0.3871214166642244,1.214177182965705,0.13790011825715748,0.630390616079279,0.6582376691524602,0.49362322749364757,0.48949791543853344,0.353786828625451,0.29497380548910684,0.5067263901287813,0.9680971014964272,0.43327102059368583,0.9186442247810248,0.6096122627037056,0.7222038893761812,0.7218798819151336,0.6469451193083614,0.35153259060353736,0.7187547828481853,0.43224448287623474,0.0,0.0,0.9166446371267556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMT-core,0.6108723993484418,0.505312845252342,0.3711392758478065,0.1016066004776503,0.5016400668110355,0.6114718422098969,1.4113095662781003,0.4278693638451618,0.5913063482299687,1.05887223669249,0.7636128395348922,0.7028522079338629,0.26132427589265206,0.7528218038548419,0.6169798928094253,0.16653074680225494,0.5751239211326569,0.8458629549816543,1.0639598865973914,1.0634825547156557,1.1206857350260395,0.6184035863294943,1.035652549532732,0.6783151007105159,0.0,0.0,0.446349698387014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPL-core,0.6512019303786281,0.37666300722566937,0.23081342068619176,0.16111138467199804,0.38422926650518163,0.9744765465521802,0.9300750316009538,0.9099342455512284,0.8554290041087377,0.8721530209338031,0.642370592194019,0.34180376480020747,0.06602792060949901,0.6385290791073766,0.7653028639238362,0.2399802775800035,0.206047269372164,0.7948798356203727,0.8492939389839219,0.8489129142111381,0.8518783183485792,0.4627735986133908,0.8521881429491479,0.4967519393885544,0.0,0.0,0.8206570021359845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPM-core,0.5865624836700124,0.33369091870480394,0.19466136183308796,0.0804888584403866,0.3374368756091798,0.9941286190393185,0.8416511842497246,0.802433786361151,0.7196357918746199,0.7493287430475876,0.5553972797757878,0.28145299306233174,0.05511764313727834,0.5552875197033297,1.0635357407793162,0.28326275899721437,0.1641321367989564,0.7614487054555823,0.8527201196551328,0.852337557770577,0.7532796736098668,0.328922155028356,0.855710608383757,0.42443547851913777,0.0,0.0,0.7956228848187735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LD-matrix,1.5714154797788387,1.2248859917196089,1.076693467134134,1.3362927264406665,1.2280524324370168,0.9193791770931639,0.4334721978319876,1.2919163212574625,0.692752233170293,2.194246329489989,1.7028910710300744,1.0568405834209758,0.6722281917644878,1.6695239046210635,0.8929625877003776,0.29780783748989964,1.0318703468516945,1.2100105270980324,0.7545382026253998,0.7541996887917133,1.137376048827583,0.9169679386843674,0.7265186155985673,0.8882000631640915,0.0,0.0,0.6182778932438417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP-matrix,1.4049438514789332,0.6532229038105929,0.3773720492674777,0.39105760479690427,0.6471053247244152,1.1664830080547612,0.1692919806449362,0.6578115926345786,0.5328666296889946,1.1797340424368532,1.0051540939866384,0.5612863434129166,0.5379504885705348,1.0231535206765998,0.9500041461488836,0.23374485434997344,0.7524385332867125,0.8067746791894977,0.6312676038334315,0.6309843937641305,1.2159078329317972,1.6598245449344395,0.5996529911666997,0.7817485197667178,0.0,0.0,0.8860539200730034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VM-matrix,0.8075744081433361,1.3597139612984834,1.1665396594532427,1.0269271804795923,1.3505726630361974,0.941758324665595,0.6559028737367648,0.9867173889518679,0.6359438390843791,0.5530410269607833,1.4276667319032177,1.2946444488935787,1.0846154085768478,1.4231626616264743,1.0281352783039466,0.8112628731162629,1.8964031971847193,0.4089275849181962,1.156731615510164,1.1562126627886846,1.270312591852992,1.0418647653062596,1.1133728534703113,0.46699085471228907,0.0,0.0,0.6738191497573102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT,1.0176036735380503,0.4396425227329915,0.198032896909096,0.034094044831313425,0.4336002037897302,0.32541674014463334,0.3534250301868221,0.0,0.6275901672491387,0.7699388849602006,0.512334002143773,0.1583978386111633,0.026718485274042674,0.51617066202343,0.30901607590065355,0.30306651701402326,0.0,0.9818478015032158,0.687011826806243,0.6865279975604334,1.129906947853045,1.5255786588299114,0.7252224172145191,2.2928237093493578,3.1304403753401404,0.0,1.711021820713918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-GPe,0.82244762794779,0.37813597070080124,0.21351660268637526,0.026418871191832338,0.3792538968632511,0.8722789181037156,0.26192259437169096,0.24053407120277853,1.0748292081622606,0.499976503313708,0.3541124691349822,0.17418774681656235,0.022656512639645215,0.3601370376239198,0.6689955038175123,0.3888745636739812,0.30860130651017,0.9747157945425095,0.44474238081724254,0.44454285288372053,0.43085013194941324,0.23255535914617612,0.4651161327335256,0.48027427327642025,0.0,1.279916544155458,0.9372190361191569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-SNr,0.4425292271792066,0.27279733894316904,0.14563847117045656,0.05905510865064123,0.27510570448078714,0.8533859770197331,0.5103769025740105,0.6680967030214232,0.8077022854736913,0.36176538556933474,0.29656233107071306,0.14260488915619943,0.033858977441450756,0.3012779486371808,0.40370259664521924,0.4592910921867664,0.6343293167736417,0.7421791315417187,0.5254588082106281,0.5294038256858263,0.8883901601125895,0.7604702399235307,0.5445586258324325,1.5680155729975755,1.1717713071892986,0.9899623918339284,1.396456754003979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACB,0.18229640243784612,0.1495546311615066,0.06093078807089468,0.012336257416750563,0.15726700101471153,0.5534912843271358,0.2588599604619814,0.0,1.0019129727431,0.2012790504963467,0.21324675874055618,0.19810211524119922,0.04389992426554465,0.2205945732848357,0.4142954718846722,0.5499491742280934,0.0,0.8515714578599382,0.24025457362311464,0.240146786507108,0.3713716716991231,0.20615438644961223,0.27075750189957265,0.5305387578892208,0.0,1.9135778532126861,0.8061106041246825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OT,0.2349889264442358,0.10639777805270116,0.05420047824938868,0.0046356139264489005,0.09714581699225533,0.46054436903255663,0.3178762568093599,0.3160024676404774,0.8337972506676073,0.2931259247567034,0.3087956180873957,0.14599088246977546,0.012099095114156227,0.3060397793452101,0.43029353759871525,0.21382844570727158,0.0,0.8951167229727717,0.4125071532887415,0.41232208727432756,0.47938373705419907,0.2942213974991512,0.46896574982048655,1.033753409232914,0.0,1.5921930160039945,0.9452917144090777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
