name,bnum,tebratio,pd2s_max,pd2s_min,pd2s_mean,pd2s_std,ed2s_max,ed2s_min,ed2s_mean,ed2s_std,binterval_max,binterval_min,binterval_mean,binterval_std,bdist2pb_max,bdist2pb_min,bdist2pb_mean,bdist2pb_std,neighborb_max,neighborb_min,neighborb_mean,neighborb_std,soma_region
pre_18465_00267,194,0.0,2614.8,11.87,913.3786597938143,808.6743540625002,1093.52,11.87,465.0237628865979,365.79753806111165,72.69,0.6,9.80443298969072,9.41430352265795,92.66177,0.5952,15.549664690721647,14.840083761026765,59.0,0.0,25.350515463917525,16.051433675811715,ProS
18867_6986_x31479_y5932,1846,0.0016251354279523294,1779.09,6.99,757.0462242686891,400.23690796629324,560.14,6.98,147.37203141928495,82.64435440064423,92.07,0.0,10.207193932827735,7.881799825565412,92.06826,0.16356,14.772859420368365,11.755620168000366,725.0,5.0,330.32936078006503,173.57016301709484,VISl
18869_4345_x7097_y4738,1171,0.0008539709649871904,9743.82,90.1,5594.964124679761,3254.4643476635247,5979.17,13.63,2292.531144321093,1297.8572636455415,210.94,0.57,14.519504696840308,14.156505384865648,210.94246,0.56926,24.09113802732707,24.706027378360893,137.0,0.0,36.82835183603758,35.1196550359672,SSp-n
17545_00154,2131,0.0009385265133740028,8371.88,524.03,6458.901942749882,1205.1542470054937,3366.47,403.48,2801.250863444392,489.9062509251114,658.43,0.28,10.76323791647114,15.922913905986356,658.42627,0.28058,16.341326959174097,21.54030336308875,679.0,0.0,190.49366494603473,203.60472690731712,VPL
17302_00009,447,0.011185682326621925,6100.65,8.31,2153.4475615212523,2337.782915155398,4112.06,8.3,1524.0370022371362,1742.3383097215305,91.47,0.0,10.079552572706934,8.74454821967242,92.88696,0.21518,14.797390805369128,12.902871405432967,170.0,4.0,63.66442953020134,45.102167637783765,CP
18455_00206,1046,0.0038240917782026767,6894.84,538.06,4979.013154875718,1486.666825348748,3037.45,367.97,2444.068986615679,650.1091271064466,119.34,0.38,10.859961759082218,8.677872095932779,119.33905,0.38089,16.522049904397708,13.277384529809385,367.0,0.0,132.32313575525814,102.95682553165068,VPM
18868_2924_x10668_y9719,1418,0.004936530324400564,1915.09,67.76,797.5629478138223,380.60021818965294,827.94,6.43,415.7710225669958,177.00394871460537,90.81,0.18,10.011798307475317,8.35818337303804,244.16573,0.18072,14.8897573977433,14.318317885507614,125.0,1.0,34.394922425952046,23.940157742719066,MOp
18457_00148,1014,0.0009861932938856016,5495.47,613.29,4406.265059171597,995.9385400624795,2780.14,359.82,2381.877100591716,524.8510496122192,100.39,0.13,11.132218934911242,8.596503255424823,155.62537,0.12505,16.871337544378697,15.356400545492153,374.0,1.0,158.6153846153846,97.62397388145348,VPM
18864_4067_x3464_y21495,1462,0.0,5837.95,25.26,1739.1079548563612,1669.4059618219253,3213.84,18.06,856.2523461012312,876.4054506145981,252.83,0.25,21.358796169630644,23.255255099014324,2477.33813,0.25479,39.40744281121751,101.19746078201865,103.0,0.0,21.783857729138166,18.788744119104244,MOp
18458_00565,1024,0.001953125,6306.27,46.63,5230.10287109375,1436.3577466367221,3294.09,39.64,2866.2390625,697.1117509069063,101.26,0.27,12.120205078125,9.732192071624803,160.30737,0.26703,17.275969814453124,15.05984395980672,446.0,1.0,212.61328125,146.83919313534884,VPL
18465_00036,1030,0.03300970873786408,8150.88,11.25,4955.850747572815,2399.9543686144957,4382.04,11.25,3067.590165048544,1416.3325053225008,686.81,0.3,10.087029126213592,22.60512880538814,686.81317,0.30199,15.257884902912622,26.181941238217426,98.0,0.0,37.72621359223301,20.412671425989135,CP
18868_5141_x8535_y6876,1180,0.002542372881355932,8709.88,119.17,3826.4071949152544,2883.326693597411,6058.86,45.05,2245.2153474576276,1618.610995188101,1182.32,0.36,15.024330508474575,45.99352740142206,1182.32104,0.3616,25.636192466101694,55.67628186442012,65.0,0.0,18.547457627118643,13.550531895481104,SSp-bfd
18864_00023,1051,0.0019029495718363464,2806.68,108.28,819.3915223596574,501.03867263645355,2184.74,35.05,407.72473834443383,249.04244555229852,138.58,0.42,16.71431018078021,14.396686893167008,1514.97668,0.41544,28.056065927687914,51.26057587446024,113.0,0.0,29.44814462416746,24.157261037626274,SSp-un
18454_00096,1658,0.0030156815440289505,10042.01,350.3,7512.540591073582,2338.295028100776,4374.74,238.06,3511.9823039806997,913.8163586878004,168.54,0.28,13.100591073582631,12.31775028691552,350.29553,0.27942,20.400653841978286,21.74251756799525,258.0,0.0,53.934861278648974,68.61648978561753,MD
pre_18864_00225,1580,0.0012658227848101266,4467.68,9.06,1068.792082278481,919.170411946351,2576.97,7.06,611.8489999999999,565.3824125610248,1126.63,0.33,17.342867088607594,42.169174927512955,1126.63245,0.32725,29.371224392405068,57.59608347238746,154.0,0.0,30.445569620253163,30.313856639527703,VISC
18465_00348,2119,0.0018876828692779614,9110.45,15.34,5973.827267579047,2310.3789188352293,4289.92,12.5,2858.2712600283153,864.5098423539129,102.39,0.38,12.46750353940538,9.42030737680697,415.5983,0.37608,19.4243430910807,20.206118765067703,144.0,1.0,31.890514393581878,26.034630450438367,VPL
17545_00046,427,0.0234192037470726,4096.23,23.74,2459.2602107728335,1213.2684642125882,2501.07,16.68,1592.5177283372366,836.9552668058368,71.13,0.31,10.608735362997658,9.4838545922771,289.52017,0.30966,16.68370805620609,20.182617389205923,42.0,1.0,19.868852459016395,8.573714570937632,CP
pre_18469_00002,3788,0.006335797254487857,12707.25,137.8,5332.007980464624,3513.0535948422603,6514.47,43.98,2553.2734477296726,1507.6274298482658,351.18,0.25,11.671024287222808,14.38942053741677,564.50836,0.24731,20.169628724920802,27.886971822132292,206.0,0.0,36.94033790918691,38.279697361583146,SSp-ul
18454_01111,538,0.0055762081784386614,5542.95,3414.38,4824.518587360595,479.08530016688,2844.18,1912.82,2549.0617657992566,224.6891685550589,56.25,0.31,11.562472118959107,8.504697728252419,124.63516,0.31109,19.345041059479552,17.308518169012856,198.0,0.0,70.09665427509293,61.49071441274789,VPM
191812_3163_x6264_y21524,1809,0.0,13023.72,38.05,4858.218468767275,3147.214873593012,6756.82,33.72,2958.5493919292426,1905.6194952409385,859.42,0.0,40.66507462686567,63.952969203311895,1106.04395,0.39582,73.48895707573244,108.02460576607564,28.0,0.0,6.189054726368159,4.937851773263816,MOp
18454_01054,896,0.0033482142857142855,5738.95,956.25,4692.414944196428,925.9231853664228,3015.58,691.41,2595.688258928571,490.66442561410776,91.18,0.28,10.82786830357143,8.288311108868035,91.18369,0.284,15.826604397321429,12.405148422794396,397.0,2.0,173.25446428571428,118.95100151814945,VPM
18458_00375,1719,0.0029086678301337987,6719.68,18.57,5944.015392670157,913.9450897681106,4086.3,18.43,3667.1730482838857,560.8061508498118,193.5,0.33,10.636381617219312,8.844240244515746,193.50273,0.33379,16.418774892379293,13.928825573286726,454.0,2.0,167.8522396742292,125.72908322413014,AM
18453_5318_x33682_y14092,1759,0.0005685048322910744,9324.44,5.32,3537.6014951677084,2427.5532112392607,5830.45,5.32,2103.4146276293345,1721.6049087150607,501.41,0.31,19.291648664013646,29.383395106323764,1472.27515,0.31318,40.08262068789085,75.96743445901113,34.0,0.0,10.607163160886868,6.829199743583045,VISC
17302_00025,1639,0.0024405125076266015,9862.75,1471.08,6855.1756619890175,2297.8814791975205,4366.12,1057.41,3442.1791153142162,941.0829212304484,130.37,0.28,12.458181818181817,12.993768713722952,225.48915,0.28066,21.280075729103114,22.391299632967954,144.0,1.0,50.2294081757169,35.492967733944695,MD
18454_00002,410,0.00975609756097561,5980.58,3.94,3450.049195121951,1774.314104255221,2700.69,3.45,1410.7334146341461,848.8453790453818,97.97,0.0,12.176902439024392,13.257164835552553,183.18349,0.33918,20.602511926829273,22.315216961010936,35.0,3.0,17.995121951219513,7.692435913187062,CP
18455_00046,1243,0.0016090104585679806,11583.53,1867.94,10251.089372485922,1801.0743499307157,3696.28,618.32,3284.4575060337893,586.3939035683132,115.6,0.34,11.85447304907482,9.347213743915033,139.90112,0.34352,19.0487657843926,17.342699440251305,246.0,0.0,92.93161705551086,64.13412618305377,LGd
18454_00147,2179,0.002294630564479119,7574.43,771.02,5573.955709040844,1441.6017492962164,3501.62,548.54,2857.0775263882515,431.4836280526611,141.05,0.12,12.048664525011473,10.705423280264405,202.2205,0.12485,18.518659201468562,17.573634745274084,238.0,0.0,59.311610830656264,49.54077179356148,VPM
17545_00178,2350,0.002127659574468085,7566.67,752.08,6337.910046808511,742.2984911483015,4311.09,530.25,3800.3790765957438,414.42516338275834,364.96,0.26,10.03284255319149,10.3954849388765,552.97418,0.2562,15.214459323404256,16.499362337141946,298.0,0.0,90.22297872340425,62.25922941337508,RE
pre_18458_00348,48,0.020833333333333332,1600.42,3.04,746.4035416666666,544.7185039941022,688.71,3.03,354.98499999999996,211.89899548927008,339.93,0.56,26.15125,51.17241172554319,339.92993,0.55989,36.736217708333335,56.38041941250097,12.0,0.0,7.458333333333333,3.2678858630901413,CA1
18458_00119,847,0.0,5539.3,4414.17,5047.80344746163,174.4277226835896,2822.78,2003.01,2550.160897284534,145.67228777036843,71.01,0.45,11.947933884297523,9.671661651791519,145.87878,0.44512,18.56552834710744,17.005336215073786,399.0,1.0,191.8110979929162,100.46854638571806,VPM
18458_00549,1223,0.0,8116.17,911.75,6598.742591986917,1424.2008813007303,3816.91,715.34,3213.3485854456258,606.8655488032467,194.5,0.36,14.402076860179884,14.36691356913827,1392.7002,0.35617,26.650076034341783,51.978598107099685,200.0,0.0,68.55110384300899,53.93519597612935,VPL
18457_00164,1110,0.0009009009009009009,7757.65,23.57,6242.4862072072065,1921.468406857575,3573.33,22.89,2935.2455405405403,781.3989948272684,113.32,0.33,12.328162162162162,11.660515150348873,214.98373,0.33363,19.224057324324328,21.028694117792472,323.0,0.0,96.3945945945946,98.5291888366648,VPL
18454_00055,2414,0.004142502071251036,11185.12,1385.0,7819.087576636289,2300.6884668477683,4677.75,828.42,3926.907688483844,851.3607558831307,130.38,0.26,12.853914664457331,11.390001349989584,183.68825,0.26211,20.358436458160728,19.781493713975575,160.0,0.0,43.94697597348799,35.4804990882459,RE
18455_00154,1441,0.0006939625260235947,6968.52,821.41,5587.871568355308,1174.4028258892708,4136.59,629.21,3525.2002081887576,636.2720292011167,130.17,0.68,13.561429562803609,12.96960162947009,224.65742,0.68038,22.99047349757113,23.78817883975487,349.0,1.0,87.98612074947953,93.85487364667128,VPM
18867_6091_x30186_y6043,2411,0.0033181252592285357,10656.55,4.25,6822.19986727499,3064.9559810631195,4190.33,4.25,2539.0773662380752,1085.8108705417098,131.07,0.0,12.31866445458316,11.809096210943189,308.25922,0.33447,22.648470468685193,26.48806429608872,85.0,0.0,20.20240564081294,14.800824610414459,SSp-bfd
18458_00267,1245,0.0008032128514056225,10215.38,13.41,8376.747590361445,2045.2927423864828,2642.36,13.22,2166.9247228915665,468.2499448401344,159.34,0.43,15.167831325301206,14.385894159186188,316.96783,0.42821,27.0325819437751,31.271286353472664,99.0,1.0,30.043373493975903,20.64922275016551,LGd
18047_00047,1331,0.003005259203606311,7455.03,8.29,3137.294988730278,2561.2081273278595,5876.12,7.96,2398.829601803155,2000.363237252661,227.88,0.0,13.870721262208866,15.72867556306352,770.24524,0.17494,26.63196389181067,38.66689574732714,83.0,0.0,17.849737039819683,15.831204253823795,ORBm
18463_00055,919,0.0,9804.41,5895.76,7541.333732317737,905.4997383385937,3280.66,1945.1,2657.6493144722526,269.9472304308483,221.34,0.53,16.505418933623503,16.08141893898632,428.55734,0.52968,26.182489401523398,32.645923645621366,98.0,0.0,33.521218715995644,24.01500384847126,VPM
17545_00085,3403,0.0011754334410813989,9468.6,862.21,6597.75486923303,1390.0410964714695,4568.07,303.39,3182.8225624449015,614.9101449372052,509.9,0.29,9.30855421686747,10.754771844489651,841.58948,0.2921,15.151450052894504,25.534285484264554,373.0,1.0,134.00058771672053,104.43424187310313,VPMpc
18455_00011,925,0.016216216216216217,2668.62,12.27,891.3107135135134,597.2884085831947,1857.03,6.75,432.5793081081081,476.7271990109159,132.81,0.0,12.529200000000003,13.002670954719648,202.05481,0.61818,20.30718535135135,22.72625744286226,134.0,0.0,43.833513513513516,33.39087610756278,CP
18457_00133,351,0.03418803418803419,3839.88,6.2,2299.753304843305,1204.2078442748357,2186.36,6.2,1433.1921082621081,739.4604244552527,74.21,0.0,11.416068376068376,10.060930456027695,222.01411,0.52447,18.33595447293447,19.947196115189872,125.0,3.0,55.54985754985755,38.43595331356446,ACB
18454_01078,699,0.00715307582260372,1078.94,85.03,421.847982832618,187.9960076431538,549.57,11.86,222.85138769670957,123.06524939915461,82.46,0.46,9.3768669527897,7.8660218515337235,160.4216,0.45615,14.400256051502145,14.978405991012036,219.0,3.0,89.28040057224607,64.97457119400669,CP
18457_00099,2212,0.0,8774.74,665.82,7664.550985533455,1913.6012207357574,3621.27,294.97,2903.8494349005427,740.0081173322296,117.11,0.31,11.683711573236891,10.063064473055237,304.62149,0.30901,18.091282721518986,19.087832416657662,358.0,0.0,125.43580470162749,96.57077673011455,VPL
18864_2520_x2913_y22642,1530,0.00130718954248366,8507.04,85.19,2597.6904901960784,2724.067556467373,4358.59,32.03,1317.8909607843138,1282.8501492696982,296.63,0.0,21.30532679738562,27.55801334399886,699.18445,0.17505,39.50854024183007,54.18289762701823,118.0,0.0,17.206535947712418,23.23332238880302,MOs
pre_18864_00065,1613,0.007439553626782393,4092.3,97.34,1292.396900185989,1054.022505915547,2573.73,48.77,668.9102107873529,482.44635705016253,120.66,0.29,15.902386856788592,13.702697682058147,257.66388,0.28932,26.718059733415995,25.97198091199327,92.0,0.0,30.507129572225665,20.43741836644398,SSp-ul
18457_00076,507,0.027613412228796843,5571.02,36.68,3535.6881459566075,1923.1375010901647,4063.78,12.41,2817.8587771203156,1602.0667412017842,53.61,0.4,9.595818540433925,8.441192305600547,97.84825,0.40101,14.222623057199211,14.153703993526427,122.0,0.0,54.83629191321499,29.79506459080017,CP
182725_3762_x5563_y19178,2462,0.002437043054427295,20664.81,198.07,8883.806953696181,6297.055307677047,9893.48,55.88,4611.16693338749,3224.7754484812313,737.25,0.28,20.505406173842406,33.971884299432865,2538.92896,0.28408,39.19270860682372,88.76690490374651,68.0,0.0,13.192526401299757,11.362104413124872,MOp
18454_01097,851,0.0011750881316098707,5733.87,912.91,4281.2027027027025,1078.3277720643,2751.64,714.35,2433.283313748531,442.3218415150234,68.12,0.17,10.489741480611046,7.548358352346691,119.83544,0.1748,15.595438448883666,12.347016640472388,427.0,3.0,194.03995299647474,121.4416279128184,VPM
18464_00009,469,0.014925373134328358,8098.55,38.11,4774.162686567164,2636.7449246765027,5197.53,35.1,3388.095884861407,1875.4132500874991,88.13,0.51,10.346588486140726,10.807263419118136,231.00586,0.50538,16.342918742004265,18.143429391607242,92.0,6.0,34.733475479744136,21.78839985980582,CP
18455_00142,1238,0.0032310177705977385,5732.78,744.08,4254.94795638126,959.1849366371263,2892.71,579.0,2468.136906300485,494.8797217849954,84.29,0.34,11.43573505654281,7.659813065693778,221.93385,0.3393,17.284135444264944,14.736949426435741,364.0,0.0,129.7399030694669,94.86852685619444,VPM
17302_00064,830,0.008433734939759036,11349.67,214.02,9638.569024096385,1923.0264199725798,3249.59,154.92,2831.8442771084337,508.8705923725242,147.66,0.25,11.01166265060241,9.792623088571093,194.13754,0.24662,17.080458975903614,17.632850054082915,237.0,2.0,88.79277108433735,62.469605218440236,LD
18462_00007,842,0.0035629453681710215,2941.26,2.18,990.9124109263659,664.1085336031493,2027.13,2.07,510.36520190023754,470.25440101626623,153.26,0.0,15.035391923990497,11.691856944546071,157.11484,0.45694,21.758964144893113,19.030826615063024,119.0,1.0,35.38479809976247,31.65921628095035,CP
17302_00121,1169,0.0,10526.45,9.13,9403.298237810093,1425.4109118572035,3249.94,7.74,2784.8682121471347,393.1992562515212,92.61,0.35,11.644935842600514,9.541075557360239,251.95262,0.35438,19.74406007698888,19.355534613645485,207.0,1.0,75.11377245508982,53.21827523246809,LGd
18455_00007,782,0.008951406649616368,2840.78,189.83,1032.499539641944,652.7952450560417,1893.02,16.93,505.3985421994885,524.1742573078618,83.46,0.35,12.671508951406649,10.303788248290276,217.57536,0.35102,20.609371867007674,20.882283308697215,111.0,2.0,36.77493606138108,26.29314669369351,CP
17545_00093,626,0.0,10615.15,154.23,9536.794504792333,2488.659368241173,3084.71,126.2,2664.910591054313,638.9224543037833,99.98,0.32,10.063722044728435,7.383478207743099,150.59924,0.31688,15.691816405750801,15.326245056182769,107.0,0.0,50.69968051118211,27.92416988735321,LGd
18454_00106,1161,0.002583979328165375,6448.65,616.51,5500.986451335056,1277.7383076311382,3657.82,458.33,3224.1276399655467,749.3542794477569,174.6,0.4,11.498122308354866,9.533990394926198,251.1651,0.40385,16.815762385874244,15.351285062486701,365.0,1.0,148.62532299741602,97.99739623346032,VPM
18869_4883_x18883_y4120,1110,0.0045045045045045045,768.63,57.75,337.36496396396393,148.30733334481144,665.68,13.31,233.76373873873874,148.40916475539595,81.39,0.15,12.502792792792793,8.376401603634841,113.67958,0.15208,17.649789576576577,13.027084098526762,266.0,1.0,109.04324324324324,64.53540646341315,SSp-ll
18869_4001_x4383_y7249,2119,0.0037753657385559227,1644.18,8.07,380.49414818310527,243.4738865600499,1014.74,8.07,215.31337423312883,183.3791371882026,114.17,0.0,11.413846153846153,7.800416091231228,179.01538,0.11159,16.340906267107126,12.494847562931694,566.0,2.0,236.65219443133554,160.73097992337208,SSs
18864_6384_x3409_y13059,2277,0.0,6873.35,122.51,1777.96713219148,1937.5297087270883,3737.09,38.33,908.4700395256918,1015.1850443462403,269.94,0.33,13.315010979358805,11.919349809408791,974.95923,0.32654,21.738309956082563,33.06013494795748,113.0,0.0,30.28722002635046,23.216772447785512,RSPd
18869_5126_x8617_y7685,1327,0.002260738507912585,2526.68,58.81,1381.599683496609,565.9591099022505,1276.82,42.5,666.4352524491334,294.9645661727932,202.86,0.51,12.500361718161265,12.42136102337352,348.70801,0.50647,19.842781416729466,22.514430444592804,266.0,1.0,133.7694046721929,68.08176167574595,RT
18457_00125,1390,0.002158273381294964,7564.8,3.08,6361.094129496403,1639.6952112708557,3812.33,3.08,3191.183100719424,834.6433332278847,98.93,0.34,11.49415107913669,8.411907367768128,311.68829,0.34363,17.193344482014393,16.995780951253064,520.0,1.0,206.12805755395684,162.38613822464308,VPL
18454_01081,1139,0.001755926251097454,4463.13,950.93,3838.3438630377527,720.962858840223,2662.06,757.61,2336.441764705882,417.5877486355454,55.68,0.23,9.4557594381036,6.233264075524556,92.21131,0.23041,14.173331562774361,10.64851461357086,621.0,5.0,285.3081650570676,185.53429906179704,VPM
17787_7070_x12739_y1410,791,0.0,6717.77,91.77,2476.747332490518,1930.2360365006953,4058.19,54.27,839.4554867256637,1045.471453846945,1131.9,0.35,20.642187104930468,48.173228718973334,1131.89648,0.3505,36.68862317319848,63.56176057032845,54.0,0.0,16.351453855878635,10.372083749244846,VISpm
191812_6351_x5009_y7424,432,0.0,15194.84,65.47,3177.024490740741,3372.128257972745,9054.13,35.94,2094.7497222222223,2198.5700588580557,670.45,0.48,40.78122685185185,63.81743700958838,3847.42773,0.48207,78.0607505324074,206.96294107266505,18.0,0.0,5.722222222222222,4.927941703736105,SSp-bfd
pre_18864_00073,1548,0.014857881136950904,2226.99,6.18,934.1589664082686,535.3289808781443,1724.84,6.18,537.8445736434107,302.7873624223363,198.19,0.0,13.269147286821704,13.737067945164652,369.82452,0.28604,20.682414825581397,23.929388407542895,146.0,0.0,34.6124031007752,31.497995974261794,SSp-bfd
18462_00050,436,0.006880733944954129,2374.92,44.67,832.4865366972477,472.5217509239695,2012.07,42.69,502.53543577981657,436.8873986065391,127.18,0.46,17.536559633027522,17.13291146487083,357.823,0.4616,29.693270366972474,37.57362661667901,56.0,0.0,17.655963302752294,13.300798912606444,CP
18454_00014,528,0.028409090909090908,7151.51,9.39,2858.355568181818,2201.2480184911587,4879.96,7.23,1976.1697537878788,1598.1897885925248,77.52,0.34,10.685814393939392,9.260452922498521,164.61357,0.33754,16.163450909090912,15.772025458117117,104.0,0.0,38.81439393939394,26.50630266269543,CP
17302_00033,1302,0.013824884792626729,2754.07,6.15,849.1478110599078,576.9272402054303,1783.35,5.35,420.07242703533024,457.47563426178345,78.17,0.26,8.902864823348693,7.505541801612231,199.26471,0.25743,14.14187331797235,14.600894490879673,153.0,1.0,52.215053763440864,32.802600440426886,CP
191812_5158_x9017_y25877,272,0.0,8644.83,26.14,2132.760772058824,2543.9266077174684,5817.04,23.4,1375.0569852941178,1781.1885343051013,452.62,0.0,38.01474264705882,63.583476641172616,965.42102,0.34299,69.50345860294117,116.28785252551982,25.0,0.0,7.073529411764706,6.227106976600349,SSs
236174_4429_x13147_y8003,6488,0.0004623921085080148,9730.11,13.62,6365.479811960543,1486.3851122937979,6388.34,12.95,4081.621663070284,1063.4727209525252,357.88,0.0,16.97271270036991,17.141207158070827,1695.66638,0.38327,29.88107861128237,46.583587057374956,91.0,0.0,17.933107274969174,13.412092497124808,CLA
18454_00151,1071,0.0018674136321195146,6298.65,1477.55,5293.522446311859,716.1504787083486,3464.11,988.34,2963.8865919701216,388.9451600741465,174.54,0.06,14.42686274509804,13.15046291992211,174.53799,0.05568,21.975130980392155,20.467616730296392,236.0,0.0,81.32399626517274,60.05712680203635,VPLpc
18455_00050,1226,0.0008156606851549756,8957.85,2195.15,7425.3018026101145,1398.4936544548432,2871.65,1184.35,2490.399078303426,342.98048282362265,132.91,0.4,11.831973898858076,9.205843238573841,215.63022,0.40308,18.65781354812398,18.02959832087613,107.0,0.0,37.435562805872756,22.998800491554725,MG
18463_00014,559,0.014311270125223614,5672.33,418.49,4623.086314847942,1277.9713854230972,2693.22,244.78,2197.823953488372,556.6838135163588,99.25,0.6,16.31202146690519,12.596680041061852,418.48706,0.60449,25.048820268336314,29.243984710517065,176.0,1.0,77.86762075134168,43.70412503056724,VPM
18454_01039,550,0.0036363636363636364,5769.6,617.6,5116.069927272728,1181.489987874976,2806.83,501.64,2460.7149090909093,542.5419454878526,599.71,0.45,12.946654545454544,27.380300479748545,599.71283,0.44938,20.03971229090909,31.851404232357748,202.0,0.0,86.90181818181819,47.64670945623585,VPM
18869_4196_x21043_y5510,472,0.00423728813559322,8684.44,7.33,4378.9128177966095,2954.933019899084,6081.19,7.33,2555.3122457627114,2034.9502833484237,154.8,0.0,16.21809322033898,15.415916891200052,270.4567,0.47315,26.17705531779661,28.14089604254765,56.0,2.0,23.08050847457627,14.180736663160584,SSp-m
18869_3482_x7077_y5660,426,0.004694835680751174,8748.98,99.54,3991.3471361502343,3043.7235552938446,6545.36,42.7,2151.5707981220658,1806.5849064204497,136.47,0.51,16.14079812206573,15.598944242452736,406.57153,0.50831,24.96256396713615,29.42875064688582,70.0,0.0,25.619718309859156,15.917758811073965,SSp-m
18453_4221_x16935_y5165,2742,0.0014587892049598833,5757.51,94.97,2326.5756637490886,1572.1018529808318,3225.77,16.91,1386.7386980306344,955.3879547160841,373.47,0.26,12.817458059810358,13.90622469583376,689.28809,0.26223,20.767185477753465,25.28102547151026,178.0,0.0,32.841721371261855,34.24392247665356,MOp
191803_8254_x7045_y21580,1070,0.0009345794392523365,17956.15,74.16,7783.7273738317745,7076.6920749519195,7015.1,22.15,3219.3590467289723,2794.7945586830806,451.55,0.0,22.496514018691588,35.97699583452133,466.11118,0.39425,40.70322006542057,57.865524424060645,49.0,0.0,14.665420560747664,10.544316943021943,PAR
18461_7132_x6338_y3287,491,0.0,2712.42,168.14,1376.119368635438,469.1681328777221,980.58,30.37,354.0682281059063,197.49638701091266,287.56,0.4,31.01207739307536,34.23122463724351,516.33777,0.40045,51.265589389002045,58.699350966652304,44.0,0.0,14.118126272912424,9.518955168630114,VISrl
18867_4421_x31775_y9812,777,0.001287001287001287,8918.53,68.33,3428.851956241956,3174.8875439100257,6140.62,27.63,2184.7035263835264,2146.0851129587254,139.76,0.33,12.40111969111969,12.87312460197104,173.01933,0.32577,22.797581634491635,25.92831378282298,157.0,3.0,63.39253539253539,41.18623275986891,SSp-m
18453_4693_x33039_y11636,2131,0.0009385265133740028,11686.41,94.62,3377.424472078836,4002.942419403465,9259.65,17.59,2453.6195072735804,3232.7588926813164,186.45,0.21,14.104941342092912,12.842571149917335,2332.16382,0.21484,25.523919127170345,55.80731026269441,97.0,0.0,23.452839042702955,18.329355227689078,SSs
18457_00037,461,0.03470715835140998,3345.93,86.27,1908.8324511930587,1160.6818794704914,2168.91,33.72,1329.3084598698483,861.9852836209819,115.32,0.22,9.176681127982649,10.04694381631049,115.31942,0.21941,13.8656620824295,13.601307941293815,131.0,0.0,57.1236442516269,32.70626692632127,CP
18464_00048,649,0.0,4879.87,14.57,4082.849013867489,1035.2064526810498,2882.38,14.51,2368.7599229583975,585.406501495898,130.63,0.44,16.056040061633283,14.885351182265746,196.84583,0.43604,25.381242419106314,24.421757614374005,203.0,1.0,69.12788906009246,52.37749353515029,VPM
182725_7341_x4593_y22594,1624,0.0018472906403940886,19481.16,87.26,10506.66875,5306.524295779588,7878.54,12.25,4052.424901477832,2309.130449617016,618.41,0.35,22.809285714285714,36.97811026539081,1282.21033,0.35355,43.422731693349746,80.75967966853216,34.0,0.0,9.516009852216749,6.130214844367507,VISli
18454_01038,972,0.00102880658436214,5673.86,453.85,5120.052695473251,1012.123025074741,2979.17,285.25,2673.3783436213994,530.2559627356566,64.86,0.16,10.464382716049382,7.107862382708589,101.58232,0.15997,15.82593633744856,11.892756084679501,423.0,2.0,172.64814814814815,111.91308818255716,VPL
pre_18864_00025,2957,0.0033818058843422386,11071.21,18.84,3995.027416300305,2866.9787099852015,5573.65,17.83,1282.4479979709165,1597.9524780603324,347.52,0.34,16.711555630706794,17.309702536709587,1384.49316,0.33721,28.862218288806222,39.89654910519454,124.0,0.0,25.628001352722354,23.84622307696827,MOs
18465_00148,422,0.0,10829.51,16.65,7880.284810426541,3558.3160196912377,3883.45,16.47,2800.6469668246446,1219.2929870906542,307.97,0.31,17.833459715639812,23.681869145914487,3670.18457,0.3101,37.66274481042654,181.16929875495998,46.0,0.0,17.53080568720379,10.885617734358942,LGd
18457_00036,458,0.03056768558951965,4058.52,4.77,2951.140676855895,1408.3749304890216,2803.34,4.69,2079.1390174672492,1095.9818710942732,48.94,0.2,9.44028384279476,7.597048958201146,69.20956,0.19726,14.213134301310046,12.02943025682456,99.0,4.0,58.07860262008734,22.90944834399093,CP
191807_5062_x6404_y23808,690,0.0,4508.34,41.06,3565.917811594203,1146.6157514152715,2880.5,32.74,2238.4124202898547,781.3524958154709,451.05,0.43,15.09814492753623,21.517289798421206,451.04926,0.42553,25.437753260869563,36.80696815506062,98.0,0.0,35.744927536231884,26.120217418262904,SSs
18464_00049,1828,0.0016411378555798686,6064.28,833.03,5128.456750547046,874.0977266511912,3071.05,653.42,2496.367603938731,416.7055238347162,106.46,0.37,11.564163019693654,9.298886609889953,195.39343,0.36631,17.416536652078776,16.036785582145743,160.0,1.0,58.41684901531729,34.85235384761539,VPM
18454_00015,927,0.004314994606256742,2783.99,53.4,1129.8849298813377,625.8849122103692,2057.22,33.23,619.1698381877023,504.30022413917334,140.95,0.41,13.073710895361378,13.747595707114153,195.26273,0.41121,21.72693987055016,24.713722599535856,79.0,0.0,22.220064724919094,16.039540329806417,CP
18462_00051,1058,0.0,4831.5,677.09,4322.117712665407,505.33895519588805,3271.83,612.94,2979.206691871456,361.11742413386287,133.66,0.49,14.781512287334595,11.259047650765764,156.75142,0.49119,22.128431361058603,18.39319880180866,452.0,1.0,187.04158790170132,141.71080045331922,VPM
