region,count
1678,22
762,185
2060,55
1614,128
0,42900792
552,2
486,1
2154,396
2162,65
1654,11
1706,1
1338,31
2377,113
2110,3
2059,106
2086,144
2085,123
1705,617
2051,16
1653,35
155,2
2153,158
153,5
951,5
953,57
2378,32
1048,3
950,31
1064,5
2136,18
936,759
949,44
2109,12
1677,33
471,3
469,5
1613,478
2281,18
935,48
2161,144
2135,34
761,186
2029,87
1425,8
2492,303
2398,197
209,2
284,1
2170,17
46,1
2496,900
2588,1306
2,262
2594,1328
1366,1818
1284,26
251,1
2230,4
1726,1
1670,18
1148,7
2030,36
2052,133
1342,4
2491,7
2203,73
2495,7
1,201
1340,24
1304,2
1782,16
520,1
1323,2
1321,14
2359,49
2199,4
2178,250
2358,4
2200,1
1416,18
562,1
2350,24
2012,1
531,1
2459,47
1823,9
2177,88
149,4
1781,54
2169,48
1684,1
1764,16
760,1720
1860,4
1859,17
1403,45
1767,160
759,964
1707,19
2011,6
1401,14
1371,28
777,3
1404,4
778,3
1816,1
1768,53
2214,165
2319,32
1951,133
1956,4
1871,447
2320,2
1969,6
1201,10
1970,11
2460,5
1896,11
1828,32
1976,6
1432,5
1952,45
1935,4
1985,22
1965,43
1895,5
1825,1
1807,21
1809,7
1973,32
1957,159
1237,1
2213,161
1811,1
1977,80
834,51050
833,3
1590,2
1872,182
2364,13
1812,5
1966,8
1958,46
2272,32
2255,30
1018,35
1528,4
1826,6
1838,7
1553,2
1479,2
1837,7
1863,43
1827,7
1515,1
1193,2
2217,6
1911,94
1589,9
1913,4
1771,18
1909,52
2016,4
2015,14
2023,59
1147,1
1779,24
2259,124
1601,15
2253,14
1978,25
2256,18
1780,4
2260,14
1912,50
1598,7
1586,1
1864,57
2360,73
2406,183
1974,7
599,94
1431,107
1886,38
1984,25
1992,11
1852,3
2241,2
1744,24
1748,2
1851,2
992,4
1885,40
1983,4
1541,3
1565,3
1914,11
1648,10
2526,2
1291,4
2271,53
579,10
1605,13
2443,16
1151,229
1017,35
1627,5
2093,147
2145,217
1628,18
1632,21
2146,4
154,2
156,1
2593,176
2599,2
2575,5
2600,142
2101,34
459,4
1631,17
55,71
43,2
277,1
1696,2
2094,79
2380,207
113,4
97,1
207,6
212,1
915,4
44,6
111,2
2510,1
982,2
52,4
916,23
1109,6
1663,19
51,2
1669,10
2102,24
1700,1
601,6
659,10
2487,4
1621,2
353,4
355,2
668,16
654,20
675,14
656,153
133,1
135,41
378,4
374,1
409,2
1883,42
1295,1
781,29
2009,145
1897,64
2261,24
2007,272
1861,32
2603,347
1993,61
1865,2
1379,1
1759,1
2185,1
2605,14
2606,9
1884,24
2008,362
1898,102
1890,6
1910,121
2314,13
1292,10
232,8
1300,420
1840,1
2010,84
1925,1
2361,22
1734,1
1862,3
1824,30
2604,17
1760,4
1762,21
1645,12
1651,14
2461,1
1647,1
1893,3
1889,8
1892,6
2266,2
1994,15
2362,8
2196,2
2126,33
2195,1
2125,83
1710,4
2117,40
1386,1
498,1
1296,1817
2198,2
95,1
205,1
210,2
2118,48
1690,4
1736,1
1408,1189
2434,7
2404,64
57,1
1407,3
1339,2
1343,3
150,1
2426,40
2219,1
775,1
1337,4
2197,9
1689,1
2357,12
1341,3
53,1
1329,2
1063,4
878,28
890,116
1955,5
2416,5
1238,8
877,27
2283,19
141,4
1664,16
674,210
1668,40
1667,1
1665,4
1619,51
139,1
167,2
193,4
1155,2
855,6
782,24
1894,111
2006,4
1869,6
1870,16
1783,31
1822,14
2280,4
1606,24
2186,2
1835,9
2005,14
1297,1
2223,1
1784,11
1240,37
2574,2
