region,count
1428,3
1284,15
1614,349
762,360
1668,9
950,121
1366,122
1338,58
1402,10
2052,51
2060,149
2378,393
0,25566749
760,1161
1678,151
1706,54
1628,98
2162,282
1677,63
1653,853
2051,35
759,630
1371,36
761,578
781,5
1613,3834
2059,186
2085,463
2213,494
1365,15
1401,34
1345,7
2377,243
2109,64
2600,2
822,6
1144,35
1372,2
1404,2
2094,65
2102,143
1344,30
1342,18
2154,303
1340,78
1346,2
2086,399
2029,87
1689,37
1669,176
1667,235
2169,37
2101,43
1781,34
1705,101
209,57
1679,26
1181,3
2511,15
2345,9
2110,8
2571,15
211,4
1147,7224
2199,6
2161,87
1337,47
1321,7
1319,3
2281,17
2403,7300
936,72
1328,3
954,37
2136,115
2146,217
1048,1
225,8
155,11916
2135,153
1339,1617
2357,2
2195,6
778,8
2030,43
1690,24
1670,91
1654,102
1386,8
1425,2
1385,1
2602,8
1177,1
2496,1
2,105
2145,93
240,6
222,3
224,10
1379,15
1721,6
1767,1889
1851,574
1764,22
1768,476
2573,4
1647,88
1711,27
2463,1
1759,26
1296,31
1300,31
1606,42
1324,51
2362,130
2606,5
2170,25
1298,15
2320,56
1610,15
1736,27
1290,49
2350,36
2214,348
1782,171
782,36
1585,1
1713,7
2242,12
1824,26
2604,59
2008,426
2464,1
2460,11
2126,86
1407,751
2425,153
1295,786
1289,69
1605,115
1299,21
2007,219
2005,14
2009,29
1871,7324
1863,3281
1735,28
1609,20
1431,19
1733,1741
1860,40
2202,22
1308,9
1708,25
579,2
208,4
210,3
238,4
1291,237
1399,1
1301,4
2117,57
1823,75
2603,16
1707,3
2178,15
2204,9
2492,6
2198,7
1310,7
2359,39
2593,51
1221,1911
1217,538
1223,564
2405,2760
2491,1
935,42
1783,9
1779,39
2361,15
2017,3
1883,10
226,1
1148,12
566,7
1872,3446
2010,48
2011,17
1283,43
2125,65
1297,1
2319,251
1309,55
1815,9
1869,6
1123,41
1119,4
2387,3
1986,18
1936,38
2416,18
1998,9
1956,26
2358,5
1966,36
2462,157
2364,2
1974,1112
2260,319
2415,2772
2417,1773
850,10
848,22
2025,22
2024,58
1970,1
2023,34
2026,10
2027,17
1952,187
2418,1899
1976,355
1958,1042
1896,42
1810,10
1978,238
1780,288
1914,980
1969,2883
1951,270
1997,5
1985,25
1955,43
1975,84
2275,235
1812,103
1156,12
1808,2
1965,35
1945,2
1935,54
2459,86
2259,125
1957,231
1973,65
2363,6
1943,4
1909,1116
1911,227
1977,69
1910,376
1826,77
1838,33
1828,148
1912,3269
2360,97
2254,9
1772,11
2272,493
2256,9
2461,10
1155,2
1825,6791
1837,4966
2401,1642
1827,758
1895,13
1938,5
2276,18
2016,26
1948,275
2028,10
1913,20
1771,18
1807,47
1809,6
2235,1334
1,165
2203,1564
1201,306
2015,46
1947,8
156,4
952,20
2230,28
1697,34
523,2
1665,4
2153,131
2397,1765
57,306
2495,11
96,10
1696,1
2398,900
1175,1
205,5
777,2
2219,4
779,2
2601,18
2093,111
1427,6
915,15
1632,218
1694,2
1178,14
1182,8
2512,4
916,19
1090,27
1664,6
2285,13
2379,2401
1341,113
527,34
2385,166
1663,7
563,1
565,2
525,22
46,7
45,466
1631,119
949,11
93,10
95,14
55,171
2391,149
19,7
21,26
15,4
1629,2
153,1562
157,2674
97,11
99,26
101,1
47,37
2487,4
1071,1
1055,16
169,8355
171,188
167,656
197,61
199,1
43,288
56,8
44,14
20,3
668,2
2493,1
151,206
113,2
115,1
1089,2
1623,16
1627,3
653,37
161,48
39,7
41,788
163,19334
667,5
655,3
51,6
698,19
700,10
702,25
352,1
408,4
380,7
136,14
378,6
354,1
42,4
138,4
135,213
133,6
2014,7
1926,215
1840,82
1846,29
2006,37
1137,35
1884,21
1886,4
2282,10
2594,3
1784,84
1864,56
1898,64
1890,806
2314,201
1897,73
2291,2
1889,3
2608,1
2292,4
1892,6
2241,19
1842,12
812,1
1139,9
1885,14
2186,6
994,6
1356,1
2349,25
2605,4
227,2
567,2
1313,8
212,7
2196,38
1702,4
1303,13
1322,37
1403,21
1857,8
1859,24
2118,45
1320,20
235,3
1701,7
2574,1
1682,26
2223,2
2042,7
2041,6
1681,4
168,2
52,4
54,14
1620,11
1622,39
111,14
165,9903
1630,32
149,42
195,7
53,6
1624,30
109,4
455,1
673,9
220,7
234,1
576,8
1894,12
1442,1
1586,5
1648,19
1870,10
2262,1
1111,2
2271,23
1841,2
1727,211
1645,9370
2239,9
1893,11
2481,4
833,30
1432,2
1292,11
1755,5
1931,6
1983,8
1993,1
1651,80
2261,4
1925,2
1227,41
1197,5
925,2
1127,11
1129,2
578,2
580,4
2200,3
1590,11
2012,6
1541,1
1757,2
1744,26
1852,49
1865,19
1861,24
1862,10
1751,3
1741,10
1835,6
1845,2
1839,4
1847,5
2013,3
1542,13
1758,4
1994,4
1756,6
1754,4
1748,13
1742,2
1848,1
