region,count
1147,1531
2587,1628
2397,93
2593,1023
2135,438
1343,31
1407,27
0,1018020
2605,192
1871,117
1835,2
1645,36
1733,1
2281,581
1217,6
2259,5
1767,97
1227,164
849,72
1143,148
1201,33
915,533
1071,15
1055,35
1109,32
141,3
1151,15
1295,3
1653,10
2169,146
1771,5443
183,30
51,4
1689,257
1669,43
345,12
347,2
39,62
135,78
41,76
2203,333
1601,4
2361,4
759,23
1339,3
2161,636
2357,44
2519,2
1148,5140
1048,109
2186,135
2398,858
2378,333
2588,3137
2510,398
2380,2
950,287
1128,181
1122,83
2162,460
1132,89
866,63
1130,69
2594,360
2178,457
2030,215
2496,9
936,4
2434,34
2404,29
1072,71
114,67
1155,10
2403,43
2177,577
1605,97
1299,7
1283,13
1613,507
55,11
161,137
163,5
133,473
1633,2
2285,49
2153,922
1135,111
855,17
1197,28
2085,158
2377,236
949,293
951,136
2029,340
2145,771
43,1
935,5
1119,929
223,6
1127,22
1129,62
1089,18
2387,8
1111,19
109,204
711,1
203,27
249,159
1001,18
993,396
725,242
727,6
431,1
309,65
311,10
1403,11
2531,112
1973,3
1935,21
671,50
673,108
1663,1
601,78
1839,2
2009,73
2013,405
1,241
1181,4
45,1
1619,12
1909,39
1693,51
2279,2
781,12
1595,3
1589,6
1913,4
1123,519
1019,1
367,18
361,1
2007,614
1647,51
2093,349
1897,13
1827,12
461,5
57,1
1627,213
1631,7
1867,93
2461,4
953,230
1863,282
1603,124
1591,10
1695,43
761,11
1807,17
1435,49
1431,16
2235,77
278,1
900,20
834,580
730,119
732,629
1008,15
994,6
1002,4
304,1
726,281
728,38
833,6
95,50
289,192
723,104
331,93
415,16
219,8
2604,143
1614,337
2008,419
1654,213
2214,16
2126,15
2,783
1292,23
1890,95
46,9
16,31
52,384
54,35
56,160
1620,46
760,52
2110,27
1402,2
1372,1
1404,2
1678,184
1512,4
1432,193
1564,27
462,32
2086,334
58,237
42,3
660,4
604,7
1864,21
1872,203
2386,1
2060,1014
520,1
1936,44
1952,43
1156,4
2460,1
2015,437
1991,2
1975,5
1957,65
1763,4
800,62
822,70
1144,8
668,105
470,9
467,2
672,597
667,27
486,925
2094,209
1667,6
460,295
1621,63
1624,98
458,123
456,182
455,691
538,1
2512,14
2599,577
2600,282
1177,15
1182,24
2417,22
532,26
536,17
2051,36
1467,552
1468,107
1499,118
1993,304
1983,3
1876,64
2603,265
1176,2
982,69
2509,323
762,7
2562,220
2464,9
1238,14
1576,32
1970,369
1604,8
1426,25
2576,34
2102,62
502,10
1542,97
1898,757
1476,78
1554,37
1828,2
916,540
1630,6
1664,14
674,228
1646,94
2170,196
2462,33
1628,4
2592,194
654,12
656,2
1632,2485
1090,13
590,2
1690,16
662,1
2136,106
2010,234
1846,91
1602,120
2406,11
1912,938
348,435
40,8
1218,27
1782,52
1954,59
2198,94
850,363
1978,71
1962,134
1202,203
1228,23
1590,24
112,124
96,7
360,17
1018,12
1124,1298
1120,17
2146,104
212,26
148,6
2362,361
44,1
154,22
164,21
1056,59
1222,45
2154,14
1140,3
1886,71
2492,11
2260,108
2606,249
376,9
378,17
1064,17
1198,1
2272,31
1296,2
576,17
2482,2
234,4
220,1
1020,11
602,21
600,44
1958,266
1670,23
926,4
1622,96
1180,2
1708,147
1668,4
1772,23
1063,235
1885,170
1883,95
1025,9
1029,2
2491,3
1107,21
375,13
699,1
377,27
697,3
373,4
1139,18
1329,8
155,85
2559,3
1889,22
1951,120
1237,294
1515,6
457,21
485,339
459,139
469,18
675,23
2393,217
2109,77
1397,5
1301,13
1379,3
2125,3
2415,104
1489,1
1629,64
1623,15
1371,11
2059,12
2101,6
1677,22
2601,7
1606,5
2360,53
856,54
1328,4
1332,4
1366,74
1780,30
402,1
1768,25
168,70
184,2
1914,72
700,3
