region,count
2433,864
1071,2133
1025,78
1019,44
935,97
2509,84
2387,21
1047,30
395,40
1029,50
915,4228
833,143
865,151
877,15
1131,17
109,764
1063,83
1407,1046
1415,29
1283,155
2203,45
2393,906
2491,188
369,2
379,357
2435,8
2495,444
561,3
1139,27
899,669
909,75
367,7
111,511
105,215
0,12132
2593,87
2587,91
1147,262
1111,19
389,23
1017,1
1632,62
1668,149
1670,632
1590,142
1152,219
2224,2
1244,10
1654,91
1352,77
1290,36
1366,2058
1340,1310
520,301
2398,8
352,458
350,51
382,262
380,717
606,283
662,539
604,1659
378,95
660,2190
348,238
408,8
410,5
354,4
2488,31
2394,137
2380,52
676,121
704,42
702,53
916,598
1090,2261
2510,262
1338,734
1346,212
1284,244
1690,349
346,12
402,9
760,118
1056,9
1072,1275
782,88
522,2
1238,71
1156,22
1432,245
1592,30
1812,3
1958,11
1689,516
1699,222
1669,709
1653,85
601,26
653,500
701,55
39,97
41,515
135,32
137,26
605,252
603,54
661,32
1155,53
1143,30
1187,61
1295,2813
1289,87
1299,1537
1339,1884
1589,192
1217,32
2403,17
1227,101
1151,61
53,513
43,28
667,74
1629,6
45,1
1365,1244
1735,4
1351,60
1693,7
1337,982
1341,81
1613,409
1667,254
347,13
349,276
405,4
403,49
407,92
351,2
2487,652
1229,23
1201,69
1431,435
2359,8
675,726
673,710
671,156
139,11
655,99
759,55
1,119
599,4
1345,91
1645,77
1911,5
954,435
950,3635
1064,505
1048,634
1148,2254
2496,6
2492,38
936,60
1132,9
1140,48
878,19
1112,15
1200,65
1136,11
1034,255
1030,61
162,8
164,86
2434,145
1026,81
1222,7
2404,14
1108,44
1020,7
1018,4
1144,83
1138,9
1197,7
1193,2
161,2
377,587
375,1249
165,24
381,87
383,22
1055,131
1329,101
1321,16
2425,213
1323,3
1135,87
373,25
163,9
889,9
1371,222
1677,83
549,113
677,76
2397,419
2399,74
55,389
1621,443
1619,222
473,54
461,236
1591,38
1489,32
1515,104
1575,429
1237,25
551,7
1403,32
2573,21
781,295
1823,47
2561,14
1647,9
2559,7
2505,37
1605,42
1585,71
1837,48
1243,37
2525,1
1541,489
1533,118
2563,1
1599,8
1695,32
1565,7
1561,5
1535,32
1827,8
1767,57
1179,24
1387,27
1355,2
459,669
1663,11
475,2
1623,249
19,6
578,315
580,74
1116,1
226,1
1011,1928
1007,2719
1001,1
205,143
209,57
207,39
203,124
1089,487
431,6
429,337
1665,9
1527,22
1727,68
1863,29
2405,2
663,3
1435,7
2235,35
1399,7
1603,11
1859,13
1401,20
51,309
1614,612
1400,1245
1836,3
1490,11
1586,84
1516,73
2320,5
1404,17
1360,87
1372,611
1402,1753
2572,1
602,39
1664,36
1768,18
672,184
822,4
800,20
1622,6331
668,242
1620,1462
1630,76
1624,1119
654,851
1598,5
1218,13
1228,63
1504,52
1505,6
1463,8
1465,38
2599,78
1468,5
1480,30
1477,7
2600,23
1502,15
1501,20
1503,3
2,296
799,18
1236,10
1390,39
1754,2
2086,9
656,1555
674,238
456,28
761,20
1386,38
821,26
1678,126
531,122
547,40
499,1
497,1
470,3
1692,209
1700,67
1696,120
479,46
458,69
455,67
910,28
1680,15
2244,2
1235,16
1441,27
1442,27
1542,14
1532,18
1536,10
1540,40
1826,13
1464,8
811,20
982,2
467,18
468,44
1466,6
1392,2
2379,343
1109,60
717,3
193,1
715,3
1327,2
1319,1
2217,4
1199,9
2136,3
1202,192
1296,316
1606,382
2204,28
2406,41
390,1
168,781
1300,110
2436,8
46,153
170,102
1188,17
1631,5
1771,3
2229,4
849,6
133,3
1781,28
1309,5
659,183
851,12
167,11
1153,1
2259,2
855,7
2281,4
949,5
1223,2
1120,12
2286,5
2400,30
182,43
184,11
1230,32
1324,42
376,30
178,34
176,6
698,78
1646,20
210,4
256,932
212,585
254,7
296,1
298,2
566,8
592,2
696,23
700,12
2236,8
58,420
60,19
1782,21
384,17
2230,4
1107,1
191,1
2519,1
1127,1
1137,1
1121,4
953,3
1628,81
1708,6
1180,1
600,7
1604,1
2350,18
678,2
1596,16
762,2
1033,76
575,2
437,671
93,10
97,10
95,7
107,20
211,6
255,10
253,15
1123,74
1553,16
1479,38
1531,8
1539,370
1538,3
1537,10
1312,10
2562,5
1760,17
1389,29
1391,10
483,15
2052,1
2602,19
457,38
469,8
1951,5
471,70
1307,4
1866,2
1385,28
537,64
1370,42
1369,4
535,4
1852,1
1467,2
56,132
538,2
1554,25
812,10
1966,2
1576,69
1478,6
1510,2
2008,8
1898,1
462,24
664,3
1428,31
2506,8
281,4
311,27
723,4
214,13
282,21
250,104
252,25
1825,18
2319,14
2241,1
1993,9
539,5
487,2
1679,14
1311,3
1851,1
1381,3
1691,12
1509,1
2125,44
521,4
2349,7
1705,13
181,5
1595,4
2571,1
2485,1
423,7
335,2
337,4
333,4
361,35
113,1
166,15
952,3
1416,15
156,25
154,598
1408,16
926,7
1130,6
2520,2
1128,30
1122,18
2588,23
2482,1
233,6
305,15
1872,3
460,155
54,21
1178,3
532,577
536,8
498,4
1382,4
1666,15
2574,2
1476,1
2234,1
472,1
1824,13
494,3
52,3
1697,30
1897,2
57,20
523,2
525,6
1181,166
1733,7
1110,320
114,30
706,32
388,1
850,82
1602,8
