region,count
0,33584538
39,220
2135,4204040
2377,8319221
2145,3530947
2153,8228239
2393,4388
2487,6024
675,254
673,585
659,436
667,2338
1623,18831
671,709
1109,2674
655,80
653,456
1669,210377
1613,276952
1631,284695
1629,288363
1627,106687
603,356
661,41
605,435
607,323
353,9
2399,7024
175,5
601,14
2029,548248
2085,5504123
1599,1894
2233,951
2235,16276
2203,19566
1431,23361
2531,663
1603,20193
1575,6025
1,77937
1155,65956
1143,51454
1217,32049
1227,85727
1237,7684
2225,847
1477,84
1489,2858
1475,477
1511,708
1553,1719
1509,297
1515,4588
1871,307087
2011,483833
2197,1826725
1953,142862
2201,146668
2605,33472
2593,63700
2125,196976
2117,559414
2169,3440784
2161,8637930
485,1398
539,1152
537,309
487,3614
471,621
473,284
475,218
2397,61695
1175,41433
1177,38977
2495,11653
1781,50294
1767,62526
2349,50714
2357,17485
2059,2102552
2355,29124
1359,543
2571,108
2599,4305
1365,7103
949,223473
1401,508
1283,19478
1371,2380
761,3425195
17,77
535,156
483,473
953,97219
1337,14913
1427,3156
1345,1727
1403,1547
1689,15642
1653,164676
1735,9486
1705,10658
1913,33446
1977,18620
1959,424
1957,10022
1911,101480
1961,267
1609,1411
1647,7167
2319,8958
1733,7083
1645,71793
1727,1260
2563,756
2239,42
2405,24214
1863,18239
2461,10601
1841,2070
1827,15709
2214,201614
759,351384
2213,208847
2559,4071
1289,4209
1379,5270
1291,17413
1301,1516
1605,12553
1839,1287
1843,28
2261,1774
547,96
781,148413
549,157
799,1658
531,234
497,82
821,1286
499,171
501,711
1179,1497
2505,916
1387,1626
1355,7
1357,318
1909,165915
1973,7969
2259,132560
551,3422
1925,20421
2587,14800
1181,6576
1351,58
1707,2381
1651,773
1339,4195
1309,2149
2005,262631
2009,543486
2279,14316
1883,56393
2013,14201
2361,214718
1893,7680
1835,10935
2007,186568
1965,2220
2363,2067
1935,4578
1985,3094
1943,68
1967,385
1945,72
2281,15641
1811,9549
1937,8
2485,6072
1243,18047
1407,11317
1381,3821
1565,822
1589,37454
2525,617
1595,1716
1541,1311
1825,8949
1837,5264
1771,12639
1151,136274
1585,4510
1471,3902
2223,21811
459,2237
55,7754
457,109
57,10372
461,2496
1667,143537
1663,51026
463,14
2491,14902
935,145457
925,6007
909,2027
479,610
53,1094
51,526
1699,3794
951,41365
915,177755
1591,8541
1597,4057
1563,8036
1551,9838
811,22990
2359,44811
1807,6349
2275,3899
1071,14101
1089,18942
2229,7216
1693,9152
1697,1100
1619,89879
1621,116074
2195,1276740
599,9
1479,2241
1495,1234
1809,4725
1493,8
1561,81
1533,17
1527,14
1897,37691
2591,146
1239,1474
2209,9
1297,629
1399,398
2385,13984
1363,21
41,501
663,47
2509,1205
43,4016
45,20129
1055,23328
2136,3660163
2146,3840867
1148,1434733
242,1266
240,24186
226,10360
2388,30578
1116,27240
580,16598
228,1224
582,454
1222,106151
1144,72064
1124,17302
2186,5950
2594,53470
1886,67993
220,3973
222,1920
218,96
224,9468
578,16220
936,139755
916,268973
950,241547
1090,14319
1072,20069
154,4132
152,1169
156,22866
98,889
100,11918
158,2805
2380,19755
2398,69097
102,2300
2434,12721
2204,19145
2496,5581
2588,6684
2,50414
2492,19759
1416,1744
1018,416
2378,9087515
2086,5540082
2178,594246
2360,34631
2170,3731334
2162,9319129
954,114425
952,37232
1064,10459
1048,857
212,32804
214,4611
2404,16467
2200,323644
2030,579050
206,665
208,5665
210,21295
910,1802
1884,109356
2606,78709
2436,5445
2154,8593204
94,226
96,240
114,9854
116,1961
2400,11312
926,11063
110,956
112,2764
2510,8677
1056,21100
2394,16824
382,2666
384,1277
396,145
606,510
1110,2063
718,4693
716,1694
720,612
340,1322
342,951
108,604
394,96
390,493
392,247
834,278867
760,481842
1120,62337
2390,351
1112,28914
1122,62401
2482,8659
1128,55619
1130,11858
1138,12269
1132,2762
866,6254
1140,8000
900,3286
878,6491
574,342
576,14613
566,21962
564,4007
380,1919
604,349
602,1023
600,239
890,9981
150,138
1030,1016
311,67
731,685
733,217
729,111
281,63
285,2
283,159
209,3478
211,33721
109,86
107,12
205,515
727,6
725,3
429,2
253,1
255,239
279,2
241,3010
2435,5498
2387,21523
1147,1444678
239,5793
755,824
2177,1390684
2379,17415
213,6719
1011,1340
1007,1566
1001,161
147,37
149,198
217,57
219,1646
221,930
207,1098
223,1877
225,9451
723,28
153,4156
155,13487
99,7048
101,506
2433,20048
753,95
745,8
743,78
741,16
993,128
589,45260
833,244214
1121,32190
899,5680
1019,33
991,46
587,12973
563,5567
565,21833
585,1658
561,96
573,423
575,3015
577,7853
579,16077
1115,27592
1119,46836
1123,6163
2481,2195
2389,916
1111,15542
757,5
151,732
581,874
227,2041
2488,19807
676,345
674,1452
1678,78726
2602,4067
1764,146
56,5202
462,902
58,4219
460,149
474,321
2109,1901326
2118,596582
2110,1979582
54,779
52,428
1700,3804
1614,293267
1692,1965
1696,1756
1668,99280
1670,161742
1664,49704
1666,14947
2232,2359
2051,582593
2052,643276
2060,2038138
2346,64552
2345,92682
2041,34284
2042,43978
2126,137130
2094,2785931
2093,2586912
1426,5235
2576,2133
1630,245941
1624,18862
1622,111903
1620,86243
1677,114685
656,1605
672,606
660,448
2244,2205
1654,92503
1682,806
1684,1059
1686,770
1710,162
1718,3
1716,9
1860,457
1818,2
1824,1237
464,52
18,371
20,423
22,390
2572,1452
1284,12886
1366,822
1402,748
1338,8772
1428,4481
1404,2320
1680,902
1702,63
488,516
1872,310246
2416,5948
1896,3234
2276,2988
2320,5011
1998,294
1826,9276
1768,67706
1838,6922
2402,589
2218,32205
782,130869
1432,33151
1598,3130
2506,929
1590,68441
1604,26764
1516,3436
1480,1283
1576,3654
1586,8764
1552,8284
1564,17029
1562,1687
1490,3436
1592,11177
1228,115660
1244,18749
1528,86
1534,89
1156,78628
1152,119904
2224,33467
1496,760
1956,1465
2460,2279
1976,3446
1955,3452
2028,267
2026,326
2027,189
2459,1817
2418,37
2417,51
1828,11313
1952,8934
1292,6765
1606,6701
2560,497
2526,89
2562,262
1542,1519
762,3793217
524,11199
1970,784
2241,123
1218,35236
1408,4966
1382,1416
1380,1583
1180,1096
2486,10216
1648,6848
1728,1357
2564,1105
1646,92593
1750,95
1864,12893
2406,22207
1852,1129
1566,1177
2025,305
2415,8244
1238,6424
2236,11965
2016,464
2608,5
1898,48270
1948,2380
1947,4977
2015,1409
1975,3482
1290,1095
1400,820
1340,1359
1302,1477
1308,574
1984,466
2242,547
1951,11347
1992,7
1866,86
1358,5
1356,94
2574,517
1708,1838
2462,7949
522,843
552,1778
526,5300
554,2373
528,643
556,590
2386,12057
2592,241
1178,20899
2266,66
1932,8
1182,2184
1372,5121
2350,28770
1720,51
540,22
60,247
490,7
2392,5798
476,6
16,1324
520,84
2604,32949
1360,60
1230,7457
1436,161
1600,585
2532,1302
2101,1448075
2102,1672594
1665,10651
2284,1324
2283,1139
2601,7509
1862,59
1832,58
1994,6465
1310,1487
778,24520
2603,26400
1993,4971
1352,807
1364,56
1875,69
1876,17
1892,892
1722,104
542,40
654,649
668,998
472,420
2254,1313
1772,20445
2282,23983
2256,4478
2358,14135
1780,70565
1846,219
1812,5562
2260,109541
2262,3020
1978,25792
1958,10015
1936,4052
1914,41821
592,5433
588,16472
590,20648
1974,51258
1966,5494
2364,9143
1986,2235
1944,21
1968,707
1946,362
1962,120
1154,32314
1198,52468
1224,14586
1202,59375
1602,3375
44,22456
42,1428
46,17852
168,918
166,135
170,3934
140,57
172,283
142,432
2198,2129487
1954,156698
2196,1158806
2230,4810
1690,6234
40,69
1694,6189
1632,321340
1628,131121
1706,6297
1842,1608
1840,324
1848,305
2426,228
1296,2508
1734,12101
1910,232405
1912,117505
562,276
586,1852
568,18348
570,1716
2010,367348
2014,10945
1894,8620
1890,17479
48,3214
1304,9094
1324,10686
1610,1133
1342,7630
1406,6092
1926,11044
1782,41270
1836,4783
2008,212381
2012,355821
2006,168680
2280,13856
2520,1829
1736,5810
1784,15892
1300,3204
1298,605
702,130
704,6298
706,2795
354,759
356,579
412,258
184,4405
1636,919
1344,6766
1346,560
2356,14463
2202,103610
1960,214
856,21704
134,1
136,2
164,2
144,97
186,3088
408,7
410,192
1188,27879
1136,61018
852,2588
850,2691
2522,500
1330,1939
1328,1764
848,877
2217,43770
1201,50090
877,19448
855,34220
851,5191
849,5925
1187,16690
2521,1860
847,1961
1189,1143
1135,24056
1153,15931
1229,8580
1299,4861
1295,2357
523,28746
567,15975
525,10239
591,4770
527,2052
59,281
2403,32929
2519,1401
2425,1035
2185,13469
2199,479417
1313,2728
1405,5695
