region,count
0,25061182
834,27576
890,6925
856,3130
760,10237
1136,2024
866,14798
1132,3738
878,29221
1156,2653
1122,3636
850,150
653,5797
655,3743
599,2610
601,2780
603,4306
659,4216
405,11
403,674
407,364
401,1223
375,6550
373,6678
695,19
345,145
347,43
1143,7593
1147,67207
1195,3898
935,237339
925,16123
915,98854
949,107363
1089,17443
1071,36397
1107,8501
1029,20886
1033,10662
1025,29305
1063,5020
1019,27236
1017,15747
585,118
563,315
2185,120
561,138
575,3591
589,72
567,1099
1115,727
577,2299
1123,4040
1011,10809
1007,12152
579,686
2481,288
581,8
755,1778
1119,7019
2587,37944
2387,2000
2491,40918
759,5504
833,46123
993,17827
1001,7816
991,11307
2177,721
573,143
2404,17117
1222,5593
2436,2571
1408,6407
2204,4174
1284,2523
1416,920
2236,1608
2178,7202
2186,1299
2378,20594
1064,28073
950,82461
1072,39748
1048,12778
1030,17521
1034,13332
1026,13682
1020,19601
1018,22596
1148,87893
2492,28664
936,282711
2,29890
954,68535
952,29488
564,1165
2403,24096
1295,1706
2425,300
1407,5226
2203,7106
2235,4066
1613,26053
1,48203
2405,8203
1767,2538
1885,1170
1783,183
1871,9194
2361,777
2271,155
1883,101
1221,10250
1217,9754
1223,7535
1227,21861
1645,24872
953,31024
951,13594
2029,2775
2359,262
1779,1777
565,1056
587,316
822,1523
782,14576
800,806
1144,3476
1178,9395
1180,1688
1864,4812
1736,3684
1782,607
1768,3049
2008,1378
762,34302
2224,1179
1648,9399
1708,25701
2320,901
1654,30382
1614,34463
1652,7810
2462,7181
2572,231
1358,158
1356,323
1364,71
1292,614
1290,752
1400,97
1372,2670
1380,683
1340,1638
2010,742
2604,2270
2126,1286
2118,3670
2030,350
1302,60
1240,4193
1244,1594
1993,816
2007,7245
1399,86
1291,1243
1379,58
1289,428
1403,302
1301,66
1653,19114
781,8829
2223,516
521,2343
551,316
2459,1553
1827,2552
1177,7121
1179,595
1243,7293
2571,1341
2213,5542
761,39022
821,5879
1151,5319
1355,1
1647,8593
2319,7777
