region,count
890,16596
0,784514
866,12533
834,209177
116,2118
2380,22090
2398,48546
1148,340382
114,27207
2492,14945
936,58577
916,93880
154,28778
156,38790
100,15852
198,4339
102,659
394,1873
390,429
388,749
2136,134920
2146,57415
40,12910
42,81329
150,26343
152,20821
1072,17608
1090,11010
2394,12098
2510,14406
910,3095
1056,12355
396,3799
1048,14587
44,85324
1064,15815
1034,4456
1030,5369
1026,6685
1110,2163
2154,52400
158,2590
200,226
954,14657
950,29917
2588,17335
2378,85220
1144,46891
1194,2311
1196,3321
2186,16509
2594,23022
2178,15121
1020,8824
586,2379
588,23254
590,42762
760,101017
1120,100870
2520,1694
1198,5443
2496,13556
2,25407
952,3843
562,1687
564,16928
566,119776
224,28827
2170,17365
2162,47643
1416,3038
2204,12860
568,75252
226,22047
570,1962
228,372
2392,11494
2388,33173
1222,8980
1218,5056
2236,5542
592,13959
1116,92120
382,7454
2434,21421
380,15507
376,27271
378,11618
392,109
166,7914
192,4565
194,1813
168,17016
196,5885
98,7187
112,21503
2400,10746
148,6096
162,4050
164,15561
374,10425
190,2226
108,22665
106,12873
110,19916
714,2618
716,1302
712,5768
2218,6467
878,20041
1122,15735
1112,11635
1132,5811
1200,2310
1128,37940
1108,6500
1138,16496
1140,16292
710,909
696,2440
222,1614
46,59788
2404,5804
2482,5742
1136,9931
1018,6781
2606,2717
2086,119663
718,929
752,3570
750,902
738,199
740,1444
994,6456
1002,10293
992,3908
232,1217
234,4688
248,4719
276,4323
278,6734
304,2467
204,13196
306,7827
308,5016
724,3921
726,10207
728,7257
310,52878
730,40136
206,41107
574,1548
754,10206
926,3591
94,7492
92,3178
96,9177
366,3356
720,36
338,9073
368,3228
1130,10456
900,13806
578,97853
580,62020
384,854
370,977
220,6251
212,131248
1124,15359
2436,4595
1297,1213
1339,6719
1303,2538
1309,555
1283,5991
1653,37714
1689,23829
781,83256
759,100255
519,10624
833,269011
521,24008
523,72349
1143,51200
1147,409079
1735,4837
1781,12209
1767,29554
2349,4512
2377,57083
2355,822
2029,9787
2011,4568
1871,21465
2213,42435
1953,505
2197,10202
2169,21440
1243,8663
2403,10651
1217,13722
2519,15506
1407,9387
1289,4759
1651,596
1613,71363
761,480653
55,163416
19,10054
525,14765
57,67626
21,3479
23,9
2385,18992
59,2048
2379,42495
2487,14094
2391,12575
2587,14652
1365,26835
1,33079
1337,19722
1667,28656
1663,12776
1629,17514
2085,166205
2135,76878
2093,50590
2145,46660
2153,36861
15,1035
17,4085
53,124542
2229,2049
1699,2255
1669,34054
1627,21845
1631,23507
1621,5594
1619,6440
43,92162
45,92518
915,108979
949,44004
1089,16995
1071,25214
2509,10652
1055,20456
2393,23710
673,33494
671,15269
667,13933
51,33699
47,3507
2397,62515
141,24794
2491,17889
935,71479
1841,7735
1835,5115
1839,17183
2007,28062
2005,5857
1605,13042
1589,31754
2443,782
1431,29053
1595,1922
1733,6075
1645,24389
2485,5332
1591,5315
2217,9888
1119,86600
2223,15906
1151,92580
2009,18682
2013,1368
1893,3457
1727,533
1957,40815
1935,9673
1977,32206
1961,781
1973,11121
1909,6172
1155,32578
2203,21221
1811,1163
2219,4493
2593,26491
1351,10301
41,79670
139,15522
143,1954
659,11901
655,5183
653,3384
183,5310
675,13995
345,2081
599,4573
347,2976
601,8710
403,3438
401,1492
175,4315
177,10283
695,2722
697,8191
2405,8343
1227,52085
1911,24747
1601,1743
2235,3580
1603,3608
909,4133
1229,3272
1237,14955
1913,11186
2281,9455
1827,23930
2261,1486
353,1564
605,4462
351,4159
355,239
663,241
603,8188
677,551
661,9130
39,9084
135,12925
137,4766
181,8320
185,426
701,7006
703,3051
705,488
2399,16200
951,4243
953,18414
1705,1798
527,2337
1345,4954
2161,34874
2201,2011
2605,1474
2125,54810
2117,22756
1299,23807
2195,5654
1897,6246
1959,221
349,960
405,1989
407,3405
133,7028
179,5343
699,4094
1693,712
2591,299
1435,469
1985,4611
1943,120
2461,7364
1965,1022
1807,2461
2357,3418
565,142623
2059,34672
1341,489
567,75054
569,1141
2495,29784
2275,1014
1914,14177
1912,30068
1152,92028
1228,37416
2360,4137
2282,8965
1772,19466
1768,27437
1592,6567
1230,4123
1590,25297
2532,39
1840,8973
1846,853
1978,29337
1960,204
1156,33316
142,10600
184,5171
2488,16249
144,363
186,217
140,12630
676,12001
662,10039
674,21529
606,8350
660,14122
656,6840
602,9810
654,4795
600,5065
52,23086
54,107141
56,139790
410,4352
412,617
58,55968
60,1389
48,2410
1632,38548
1628,17369
1614,71137
2030,5784
1670,40909
1624,3632
1622,17896
1188,5745
1238,13391
1432,27778
1436,407
1910,6909
1812,3260
1872,27444
1202,29165
2462,2453
176,5884
346,1994
402,852
2214,52015
762,478633
782,70439
2012,5066
2198,15795
1408,2639
1290,6809
1734,2499
1654,22176
1652,602
1736,5115
1782,6692
522,16250
524,55626
1244,10048
1974,8605
1936,9188
136,19554
134,5102
178,11000
180,4179
182,6390
698,8131
702,7813
700,3065
352,2904
350,693
348,3192
604,10574
408,2536
404,3607
406,1616
526,16875
528,1400
2386,15302
2220,3358
520,5162
1366,11232
1340,7013
1338,14524
1346,221
780,5104
18,5095
22,798
24,55
1342,1407
1690,19806
1668,44090
778,4288
2230,4113
1694,1632
1700,3906
16,902
20,9899
1630,15901
2592,760
2060,34296
2356,1184
672,16450
668,13529
704,3340
706,702
354,1407
356,300
138,9109
1958,31784
2486,2578
2010,20233
2014,1078
2362,6699
2260,7788
1154,7367
1596,1306
1646,14488
2008,38560
2006,5534
2272,664
1986,3984
1968,459
2358,834
1966,1004
2364,303
2276,456
1808,3659
1352,4407
2350,3633
1606,13131
1610,98
1864,1366
1836,2441
1884,9773
1894,6455
2224,8583
1848,1393
1602,509
1842,2608
1898,9585
1885,6213
1883,5781
1139,35999
925,5837
1107,4970
1193,4208
1199,9986
1111,12910
1127,24830
1197,37189
1135,29614
1137,24575
1121,14704
1153,8276
1063,20239
2185,14280
2387,40348
1195,5182
2521,747
1201,30153
2177,6957
1329,10701
1327,4785
153,25816
155,41530
157,2588
1047,14837
1109,3130
2359,7320
2199,2689
1221,6610
561,4931
585,3751
587,33112
563,18698
1421,47
589,64043
591,20380
1115,84988
149,21220
165,15267
151,25024
193,3762
167,23071
195,4782
97,18358
197,8734
99,29648
113,56255
111,31334
115,4715
147,4895
2433,55036
383,2370
381,13851
393,3007
379,17977
389,628
387,667
189,1301
191,7918
107,24188
375,22055
373,8217
715,10323
711,2281
713,3402
709,701
377,14924
105,9078
109,28556
865,21385
889,7330
1131,10719
877,44073
1017,3499
163,22405
2271,675
223,20149
225,12866
227,834
1415,5343
1411,179
1321,3441
855,9995
101,2141
161,4152
717,2332
719,177
199,904
2406,5041
1780,25894
1224,543
170,13896
1330,6715
1332,722
1328,4689
2426,57
1296,858
1300,2019
1634,1643
2286,1878
1638,152
1284,2980
856,9006
850,638
172,613
852,904
594,30
2522,372
2200,3299
1664,12537
486,26905
484,7243
458,12038
460,55999
472,36496
470,12482
474,12496
1620,9591
2094,68877
1896,1135
2416,1313
1998,570
1970,1496
1976,1448
1678,13139
532,7252
536,4637
550,14223
552,20777
538,15604
1426,1265
1428,4284
1696,959
1176,13784
1178,22065
1182,14827
2512,289
2600,11364
456,15880
476,1591
678,1021
2196,12909
2118,47636
2110,4525
2574,907
1682,243
1708,9168
1180,3584
2506,3171
800,10415
822,7537
548,10907
1372,9175
1240,12995
500,8282
502,3061
1386,830
2560,2868
1648,4019
2320,1811
1828,19179
1824,292
1870,162
1382,592
1380,5616
1586,4001
1292,7632
812,9925
1472,1006
1952,10510
1496,1114
2558,375
2526,117
1542,3415
2564,794
1566,1051
1480,2584
2262,932
2266,188
498,1695
540,3194
2126,39514
1390,4877
1302,1305
2460,1704
2226,35
2234,209
2572,4189
1956,268
462,19940
1826,5603
1838,2377
2402,541
1490,5350
1512,360
1476,1599
1510,360
1516,6554
1600,665
1576,4213
1564,828
1404,212
1680,76
1308,1290
2604,5104
2042,5281
1388,760
1356,616
1562,665
1534,1980
1554,3897
1598,3129
1984,3245
2292,21
1980,43
1890,1975
1438,30
1536,997
2314,117
1666,2751
2494,1492
247,1008
331,703
333,1684
91,3265
93,6704
95,12409
255,11136
253,19701
209,149709
283,8302
285,2179
257,1390
295,4419
299,34
297,640
2435,8627
731,27455
733,3919
729,21040
423,1070
425,5
205,34802
207,35282
211,214476
421,1553
437,13383
435,14689
431,2754
429,115
417,492
419,1074
727,2936
361,3031
363,945
415,24
433,416
251,2944
249,3112
337,2877
293,1370
899,25364
1025,6157
1019,5217
203,7859
213,15528
313,3939
1011,8734
1029,4392
439,199
1007,7337
577,56537
575,11412
2389,6638
2481,8262
1123,25718
1129,16599
1033,2417
573,2790
579,44231
581,393
241,2404
239,46927
219,2636
221,2366
237,22692
233,4424
235,1492
217,999
335,663
291,1535
210,99823
214,13307
314,1199
312,12662
1012,8677
438,1624
1008,9556
208,30270
242,2307
240,21086
756,10887
218,750
236,3816
238,41532
284,15656
286,616
256,6208
254,22334
258,342
436,7200
282,33750
298,676
300,220
296,6309
734,1309
732,35358
432,2545
430,2175
418,2353
416,1416
250,6664
252,11250
334,5105
294,2691
292,5769
290,1701
332,1500
336,2841
420,4871
582,1367
576,12140
2390,6096
434,395
422,7162
480,11479
488,12564
664,353
1604,2000
1552,162
1868,61
464,1006
504,160
1360,3209
1402,1549
554,9000
1528,10
1962,29
1310,519
2202,889
1810,690
2101,1221
2109,3560
547,6881
549,14596
551,13136
553,5963
539,4194
501,3386
503,598
821,5840
1181,19465
2599,10930
1363,1183
1359,6731
1401,3249
777,6365
779,10209
1997,554
1955,326
1511,1814
1951,18149
1975,4822
1403,1287
775,1778
1551,328
1825,14350
1837,9645
1863,11581
1489,8797
1599,460
