region,count
407,1861
2487,2808
605,4157
603,8778
411,3
409,52
673,60292
661,17053
675,31370
405,1169
659,24703
403,8672
379,11222
377,11597
375,36426
655,24091
601,13043
599,3317
0,30256345
373,20650
181,405
53,35469
55,29446
51,11212
701,4275
351,3311
2393,5287
41,10028
57,9208
43,6126
45,1565
2223,3786
781,56030
759,233885
549,4814
521,513
523,4020
551,3634
1365,15916
1401,10083
1337,73513
1371,34235
1345,56
1403,1496
2587,10713
1143,9346
2593,41841
1351,1655
1653,956
1705,55
2153,3086969
2161,2535746
2591,16
1147,9628
1177,6503
1243,4855
761,3374307
2085,4524518
2377,4073946
2135,3765705
2145,4312693
1613,81422
2029,83722
2059,1908905
2213,203082
1283,14664
1341,1478
1689,15959
777,147220
2495,2156
1627,2227
779,18312
547,776
553,785
539,1321
525,920
949,87852
1,86886
1699,9770
1667,848
695,919
345,875
133,1155
175,847
1735,687
1781,12500
1339,7
1309,44
1707,121
1151,5698
2349,5031
2357,751
1767,15223
2355,7000
2197,43788
1953,195
1289,156
2169,857661
2571,9601
1407,3694
1357,2156
1355,9906
135,2369
39,2362
177,3234
179,3063
697,8856
699,3814
347,1348
349,250
401,2603
1883,82126
2009,30677
1871,57372
2011,5796
2605,35968
2125,486974
2117,946139
1605,8802
1565,1479
1589,8663
1431,33045
1595,155
2443,45
1609,18
1647,3306
1733,410
1645,1522
1727,122
2239,94
2405,2282
2461,349
1863,23901
1835,2928
1839,48
2007,42431
2005,13922
2279,947
1591,1045
1489,8763
1227,4673
1495,440
1935,2367
1977,2456
1913,12741
1911,4338
1909,1653
2203,41151
2235,28954
2531,1651
1603,12231
1155,7654
2359,124857
2281,2239
1807,134
1811,32
1237,1979
1511,999
1217,502
1435,615
1599,1039
1957,972
1597,1043
2505,2535
1551,1145
1229,723
935,93442
915,32391
2219,36886
1071,42017
1693,54510
1619,294850
909,7338
1623,161765
1669,135247
1621,719684
1055,69095
461,3267
487,3067
21,109
489,32
59,59
653,38474
1631,10227
19,332
1109,2383
1841,5
2271,10985
1897,14047
2013,2065
2259,12878
1827,1003
1515,5200
2361,35522
1925,64
1893,5
2275,87
2363,157
1967,126
1985,430
2093,1905510
519,337
1629,2855
1663,156
2229,8893
953,17641
1697,10045
2491,20353
2397,5080
671,25139
667,49471
485,4541
2509,1433
2201,92
1299,35
1297,83
1651,706
1291,1009
1301,8399
2319,9513
2485,58
1408,3729
1416,45103
2204,35176
1284,25131
1422,331
2236,29920
2154,2969962
2378,3899697
2170,1194585
2162,2660516
564,2683
562,1581
588,3878
566,1327
590,1607
568,61
1116,779
2136,3399996
2178,1148954
2086,4721057
2360,39050
2146,2805721
2200,35131
950,63348
952,4392
954,13862
1064,2446
1048,23538
1148,10090
2,101837
2492,29043
936,137065
834,94017
1122,8901
1112,4390
1200,5768
1136,10761
2482,689
1128,5095
1018,31245
1020,35228
1886,47848
1872,42135
1132,6625
760,218880
1130,2585
1138,32268
1140,43095
866,123972
878,216233
1108,24404
900,116863
1026,18784
1030,13535
2606,51957
2594,24066
2186,248655
2030,29630
106,237
710,7
2398,1433
114,946
116,34
2400,127
916,34749
2434,3082
384,72
382,6791
380,9367
2388,1127
2380,383
396,1147
394,4238
378,9957
392,68
154,4356
156,1159
100,202
98,1156
376,30241
390,3240
388,5863
374,9330
600,14069
152,3518
890,45071
2404,1298
2520,2769
2496,7799
1090,4158
1072,11285
42,20178
44,6666
150,1354
46,1385
226,1681
224,417
1412,50
1120,9667
2588,8883
926,910
1884,111261
1144,11900
1194,2881
1196,1749
1198,7400
1124,1807
148,800
192,3049
94,207
166,5741
164,10444
194,3165
96,691
196,277
110,12510
718,10
716,1541
112,857
108,10617
712,532
714,181
190,786
162,3362
1034,3093
910,2613
40,5983
2510,1120
1056,45057
662,13150
158,2
586,1044
592,42
1007,2901
1119,1220
2389,33
1001,5967
2387,1537
1011,2080
993,12457
991,8245
573,5316
833,57557
575,8241
577,3700
579,1075
2481,598
899,87067
1017,32615
1019,49069
2177,1333037
239,2039
237,1985
241,42
731,1991
741,219
755,519
1089,7499
1025,29954
217,1
219,52
221,61
223,471
235,463
211,2038
729,3047
2433,2609
757,8
743,32
753,1341
1123,6333
581,2
105,2237
203,903
107,6241
205,3431
283,908
313,18
2435,1549
733,103
727,142
725,325
435,2430
437,496
433,254
431,10538
723,211
429,2987
207,1456
311,90
255,87
309,937
285,24
209,1153
213,60
277,1068
295,209
293,36
249,312
253,2737
251,137
247,25
279,2199
93,1179
2399,1307
739,657
149,2077
151,1977
281,5837
291,22
52,7126
54,8438
56,23410
458,5868
656,28159
660,29091
672,36475
654,38715
668,71440
674,31472
762,3432734
782,34168
812,10385
2224,5362
1152,3156
2214,337757
1614,75829
2460,183
1654,3530
1768,29971
2109,505644
2118,940998
2110,567164
2574,1535
1648,1985
1708,405
2462,238
2464,6
1740,1115
2560,1401
1292,837
1302,4670
1398,3372
1308,329
1312,1502
2126,440883
1178,2171
1180,274
1244,2397
1432,21459
1472,128
2486,84
2506,663
1278,7
2572,2555
1388,7712
1606,2124
1390,35676
1356,8560
1358,1940
1382,5866
1380,3031
1860,73
1824,397
1818,15
1862,21
2604,3231
2052,222997
1604,11210
1576,7912
1468,2476
1500,1714
1552,2079
1826,5407
1952,496
2027,16
2016,81
2276,25
2459,97
1951,667
1970,45
2023,68
2024,27
1976,22
2060,1711134
2346,80079
2345,80958
2042,12179
2041,15136
2094,2251611
800,7216
822,859
1240,8260
2600,5836
1364,2917
1372,14797
1404,837
1678,4785
1702,49
1182,4482
1426,23856
2576,8510
1700,16050
1692,6846
1694,58448
1670,53403
2232,5
1620,143212
1666,27
1664,37
2602,720
1630,29516
1176,846
2220,157116
780,52998
776,1735
548,2349
550,2201
552,2052
538,5011
554,256
540,571
502,70
486,5202
488,876
2392,3
778,281135
1828,222
2241,25
2242,46
1984,124
2015,266
1947,1244
1948,1086
1898,1845
1480,4808
1564,4103
1550,251
1562,590
1838,48
1512,158
1510,934
1490,2182
1436,621
2234,2742
1516,3661
1600,1824
1536,548
1534,119
1156,5492
1218,2254
2226,775
1238,682
676,7726
1624,191618
1622,579378
460,11748
58,2470
462,1510
2026,842
1956,139
2025,86
2416,26
2418,1211
2417,581
2028,4
1955,811
1428,24501
1386,13367
1680,4382
2101,459382
2102,555248
536,2247
2592,12
2512,111
1696,2585
1684,3
1554,8770
1438,9
1598,422
1228,1999
1592,610
1476,1996
1586,2406
1590,12566
1542,718
2558,76
1532,54
1540,583
2320,3658
1864,16816
1852,1114
1994,214
1993,245
2603,876
1932,5
2266,1
500,541
470,1205
472,1039
16,1485
18,330
484,4841
480,6504
20,1293
474,25
532,3945
1668,167
1566,1215
1494,31
1442,2210
1496,220
1822,72
1832,41
2008,14713
2526,128
2564,196
1650,413
1756,72
1750,61
1866,30
1366,17411
1338,114970
1342,4924
1690,42901
2230,13559
1632,13272
524,266
526,457
1910,2249
1230,56
1912,477
1978,649
1974,106
1188,469
1202,126244
850,344
848,1214
852,112
1190,1887
1772,1080
1846,165
2358,1636
2254,167
1808,49
2282,227
1812,26
2262,11
1958,367
1914,215
138,547
136,3072
140,636
182,1346
180,204
178,2915
702,1469
700,859
406,612
408,1801
404,6159
606,3765
604,12733
410,400
352,1009
350,915
348,4307
402,4437
134,1056
696,5915
698,5525
346,452
176,134
1628,1229
1110,8763
1986,43
1966,118
1936,73
2394,3216
2488,1168
664,242
608,19
678,59
602,21146
142,2
1610,46
1310,2980
1734,201
1646,2430
1782,35215
2350,1079
2006,2543
2012,1401
2198,13537
1290,59
1736,97
1784,8127
1706,10
1340,34
522,556
1222,28
1352,1367
1296,3
1304,225
2356,10969
2010,6253
2014,1476
2218,7903
2532,1123
2406,12578
1154,29
1842,506
1840,374
2260,30322
1836,311
1894,5
1224,1410
1602,28
2444,65
2519,1683
1139,79017
925,290
1107,7242
951,1475
2185,355522
1885,71326
1197,6054
2521,40
1201,100650
1199,1156
