region,count
0,13865186
749,7536
737,7694
211,479
285,41
2393,3
915,14086
2387,56327
209,1003
213,525
2379,4261
2397,3817
2435,892
733,354
731,36
2433,1194
833,63502
899,33314
834,79319
580,478
240,279
1148,387463
242,54
2388,42336
1144,102877
578,2
1116,3217
2390,447
1120,5016
1124,272
2482,6770
220,2
210,4317
212,1404
2380,2466
214,207
2398,9813
2434,266
2588,2205
2492,1749
936,10191
1112,17194
760,19648
662,15
676,1
2213,5
2117,17
1613,220121
1614,164254
1716,1
2600,1568
762,773
1678,3312
2602,91
2601,127
800,71
1,3416
2225,24
1477,166
2203,17922
2233,408
1501,359
1509,47
1431,12658
1951,45
1955,5
2275,1
1622,45
1624,49
1630,1093
58,273
462,40
2094,2
500,1
1696,1
2244,1
910,29
950,6147
954,2622
2392,4842
1178,972
1176,2
2512,27
2,11214
811,3715
1585,1643
1739,159
1740,518
2561,60
2573,9
1759,162
2463,283
1744,7
1743,40
1747,20
1748,4
1753,43
1487,104
1488,47
2223,1723
2485,56789
2486,30491
2204,13804
1862,1
2604,191
2593,88
2594,207
759,19295
1143,161146
2125,195
1761,9
1851,121
1852,23
1653,54074
2086,100
2060,468
1692,2
2494,34
674,19
472,13
926,1178
916,9692
2510,113
982,157
1664,8
1155,37715
1227,117212
1217,48364
1237,2824
1489,2558
1475,1236
2241,8
1871,616
2015,6
1541,70
1539,1
1745,1
1897,1507
1891,5
1471,24
1235,39
2007,99
2603,620
1284,742
2126,7
2118,2
761,74
2459,69
2351,229
1762,96
1824,102
2041,4
2488,712
236,2
238,32
730,6
204,4
430,87
432,14
754,461
574,5
234,494
576,3
206,2
208,7
155,6155
1147,518993
2391,1061
157,235
953,4694
951,3370
949,14505
223,409
225,1504
227,1
2403,68761
2519,3244
1407,3945
1327,129
1329,14
2229,1150
2491,1349
935,12539
1221,50304
1195,54506
2235,2772
2587,4730
587,17
1119,1676
2153,7
925,1563
567,4970
169,121
889,313
1019,1
1115,875
2185,21
1127,13968
1123,415
2481,1334
1193,87789
1111,8893
113,83
115,83
2399,102
153,6
575,29447
577,1307
579,752
581,3
221,50
381,2
1001,7969
1007,298
993,11368
573,1
741,47
991,30003
2495,105
43,364
45,4401
47,693
2385,11882
909,77
1121,19176
1199,11205
2425,212
1295,186
565,1643
589,717
591,251
569,308
1153,119561
1139,101
1197,105001
1201,6806
2177,17
197,65
1223,63314
2521,241
2029,463
2405,16174
199,106
171,11
2026,3
1872,871
1767,2144
2234,2
1970,23
1372,2
2110,1
56,1
1632,16
1238,429
1236,59
1432,18410
1768,2254
2008,59
1472,37
1390,50
1386,3
1586,504
2562,59
2574,70
1760,3
2462,850
2464,215
2460,173
1864,915
2214,585
2496,1000
1666,3
1668,2
1628,14
1690,22
552,1
502,3
952,609
1360,4
1952,7
