region,count
660,390
676,1510
662,634
674,562
0,13504276
1604,1
1664,27
1630,265
2392,474
1178,1413
1182,524
2496,20122
1240,2144
2512,475
2,10735
2600,31952
2086,33837
2060,882
2378,15915
2094,2737
2594,3477
2572,14384
1360,8152
1284,564
1386,17
1426,430
1428,23
950,70830
954,11534
500,9
1708,1
1654,572
1736,47
762,2065
1144,2084
2214,3272
782,1158
760,426
2196,100
1372,1
2146,3961
2154,9976
2102,331
1678,4
1152,207
1228,511
812,83
1632,1628
1628,265
1614,2313
1694,3
1072,10129
2398,8665
1176,135
2492,29196
936,58070
952,4609
910,2764
916,437858
1512,1
1156,5050
1238,62
926,4792
2510,16130
2400,9762
472,54
2488,1363
2394,88788
656,268
654,60
1648,1
1490,85
2010,640
800,887
1180,45
2162,10798
474,48
1147,41926
2397,19139
2591,972
2587,6158
915,385067
949,66436
1089,14991
2393,73782
1071,22482
2509,4621
2433,60005
383,3676
381,8748
1055,4620
909,967
607,18
2379,7393
661,1032
605,1267
379,16665
603,3979
659,168
2593,5779
2491,27984
935,44793
925,7799
171,40
169,109
113,10126
199,227
115,1622
197,86
183,2672
2399,3892
185,371
111,2957
701,1299
703,5967
705,624
717,404
409,347
377,24819
375,81117
373,57956
1155,1403
833,1679
1187,252
889,67
1111,64
1135,289
1143,1437
855,11
851,23
1201,378
1139,411
1107,124
403,8197
567,2574
1115,118
1221,157
2153,2049
2135,10891
2085,35709
2377,7728
2145,9466
561,460
563,1883
585,416
587,540
565,6613
589,749
569,139
2385,370
405,4851
407,11685
181,6
699,6
351,1536
353,1888
953,23509
951,15497
2495,6398
2059,3287
2197,1315
2199,12
2169,14858
1613,6200
2161,9095
2391,406
45,102
43,18
47,256
1365,5433
1,5484
2235,141
2359,172
1767,466
1783,198
1779,4
2361,2264
1871,1013
2005,167
1883,2329
2605,800
2217,170
1323,171
1303,17
591,71
2387,11524
1227,153
759,557
1199,27
1197,660
1645,90
2029,873
2357,4
2125,321
1781,719
2355,24
2011,381
2017,146
1148,86431
2588,4942
2434,82171
384,16509
382,79407
1056,3797
2380,7007
2388,1542
380,47336
604,1219
394,3297
378,7206
376,29299
602,1083
374,22411
600,929
48,22
1090,14819
112,18245
110,11228
180,869
182,448
178,100
700,3083
698,1207
702,1908
716,9643
704,1829
696,2
348,64
406,2816
408,1953
404,11289
2386,201
390,1870
1408,78
1330,72
566,14223
590,726
46,529
568,1140
1116,842
526,29
592,70
1108,6
1198,1672
1200,65
1202,901
1112,199
1138,631
1140,456
1230,205
1188,163
1194,1093
2404,225
1154,19
1218,211
1224,4
2236,322
856,55
1120,708
2136,37828
1064,1261
1048,2067
524,43
1136,550
2522,73
852,81
170,2284
168,90
198,647
196,169
172,979
114,33046
200,305
184,396
116,5713
718,16307
720,5730
1222,394
1300,7
2286,241
402,5101
2592,196
575,649
1007,892
1011,1604
1017,2056
253,1568
281,20987
291,158
295,17136
293,528
727,10881
729,19377
725,133777
731,12971
421,9160
423,9694
419,11
417,106
361,3437
365,8778
415,556
363,831
205,1487
203,95
209,14335
251,120
249,235
359,2330
207,4300
211,9567
283,17178
285,3151
297,16187
2435,5844
299,3328
733,2522
435,600
437,23
431,137
235,78
237,286
577,3007
239,647
233,108
579,2648
753,229
755,9293
757,3325
217,254
1001,805
1033,3285
1029,1936
1025,854
573,1960
751,40524
743,831
739,804
1119,256
745,237
231,124
313,1781
311,3416
247,42
289,2685
331,70
309,2268
1431,84
1479,57
1237,19
1515,1
2101,514
1359,19479
2571,29251
2599,65217
1283,1835
1371,45
1351,5305
2573,2
1177,2430
1179,127
1181,298
655,77
653,67
673,1380
2093,48
2511,456
2575,5
1175,363
1667,16
1663,2
2283,6
1629,190
811,421
781,2009
1151,2984
1585,3
761,3427
1685,4
1709,1
2487,665
675,1104
2223,2
1653,225
2118,64
1669,18
1239,1246
553,85
1677,606
1425,1624
1427,22
232,1503
574,542
234,164
752,1
724,1686
206,9185
204,5401
306,5134
304,769
726,8489
310,43234
308,6501
278,7549
276,11195
248,1830
290,367
576,647
728,8096
730,31896
834,4584
1012,861
578,1217
580,1001
2390,78
1124,2930
2482,54
756,553
758,35
212,14420
210,7916
208,2544
256,1083
254,9059
282,10890
284,4499
298,13348
296,31913
294,7553
286,1689
