region,count
0,59320737
1986,19
1202,35789
1590,3794
850,1039
1432,16457
2204,31311
2236,6906
2,39300
2532,371
1228,617
1958,5788
1974,92
1910,666
1828,10
1154,1634
1188,111
1230,11
1218,939
899,7559
833,10651
1575,32560
1431,35966
1603,4545
2505,1635
1,57891
1563,5578
1551,2100
1811,3171
1943,1
1985,2
1515,3975
1435,16
1591,1224
1589,3621
2203,33197
1599,76
1597,143
1155,469
1227,1928
1217,2321
1237,151
1475,16
1489,1848
1511,6
1809,2
1973,154
2461,84
1965,7
1909,2157
1143,3428
1187,199
1229,39
849,154
851,14
1135,1465
2521,38
1201,49656
855,1386
759,130622
877,38838
1139,49841
2235,11998
2531,343
2259,1410
1911,358
1977,99
1871,28702
2363,97
2357,2856
2217,19759
865,19602
1111,2518
1121,1322
1199,698
1137,6859
1131,470
2276,129
1952,2521
1970,2
2460,208
1516,1791
1598,207
1604,1709
1576,5639
2506,1730
1152,795
1238,57
1490,759
1592,365
1512,65
1768,15159
1826,83
1872,43812
1480,2114
1564,1672
1552,290
1140,42289
878,25751
1912,143
2364,118
2260,5214
1978,8622
1144,3141
1198,985
2462,125
1780,1862
1914,27060
852,189
2522,4
1136,3153
1479,5493
1467,722
1499,79
1975,26
1951,333
1997,1
1477,1052
2233,317
1553,5765
1509,160
1501,1860
1503,351
1505,280
1825,194
834,19277
760,112080
1122,640
1112,1911
2486,257
2362,9671
1138,16266
1194,185
1200,1412
1767,11626
2226,8
1491,46
1492,6
1478,1162
2599,4261
2600,3437
2234,628
1554,4052
1502,1667
1510,102
1504,344
1955,85
2275,1108
1465,208
1549,262
1969,2
1464,102
1463,164
1466,244
2388,477
1128,1276
1132,603
866,42326
1886,22925
2218,8526
900,7415
1130,2721
1020,8469
1808,6
1936,35
889,2090
847,8
1189,130
1151,884
1476,52
1156,812
1506,2
1600,8
1956,73
2459,13
2418,2
1468,2
1500,122
1550,174
2213,59330
761,1040873
811,2809
781,47053
1957,114
1493,133
1243,2793
1437,6
1565,77
1541,304
1533,298
1535,333
1585,653
1561,125
1002,2537
1120,1151
1008,1591
2390,121
1012,471
994,7161
1018,2836
992,2769
2178,308721
578,3147
576,2556
580,302
1148,1441
916,9809
2492,13714
1090,3199
910,1597
1108,363
1034,5825
1030,8938
1026,8365
1124,675
1864,56
2282,9
2406,5781
1224,13
2404,3692
1596,25
1602,18
1614,84308
1646,649
1495,51
1837,112
1863,11
2281,298
1595,251
1527,12
1017,1884
1019,3556
1129,8275
1119,1136
2224,806
1244,2873
1147,1575
