region,count
0,19781495
1871,93502
2415,379
1955,44
759,145933
855,1028
889,1588
865,74328
2235,34678
2203,48805
2403,9336
2405,7405
2491,20734
935,151189
1645,257
949,79103
2259,24688
1885,70886
1883,53666
2361,18948
2271,6178
2605,39912
2593,38222
2177,1257376
1119,1278
1779,13721
2255,1500
1767,30683
953,45081
951,23945
1,118059
909,1686
2281,4409
2029,154820
2359,64377
1771,471
1124,515
2482,61
1112,1703
1120,972
580,382
1144,8000
1128,1711
1130,10175
760,107110
576,1439
834,24157
578,1592
2388,1186
2390,81
916,33006
1090,8665
1012,4641
1008,3721
2492,31022
1034,11600
1072,32698
910,6037
1030,13114
1026,7858
1020,9695
1018,2877
2186,204295
2178,1196259
2378,2510769
1646,1461
936,201332
2406,433
954,41422
2,146910
1148,4947
2404,4779
1218,9757
1912,313
2260,5960
1872,67512
1910,14123
2006,7980
1914,3075
2362,14884
1780,3296
950,91807
952,16344
2030,118633
1772,2048
1768,30627
2254,318
2282,1427
2360,86168
1222,80
1224,29
1841,202
1839,509
1913,9359
1431,14631
2005,5961
1911,9774
1925,12718
1223,56
1605,239
1217,424
1601,70
833,17518
915,21638
1089,10879
1107,12393
1071,5524
1063,2809
1025,12074
1019,15380
1047,4449
1017,11113
2377,2460527
2185,186685
589,206
591,8
1143,5177
2587,4937
925,520
1221,4
1195,739
1197,2923
2519,871
1002,2274
992,6213
994,5377
1886,29371
2256,462
1884,47569
1198,3384
1196,352
2236,23595
1202,38335
2204,56710
2520,845
1108,3812
2594,48154
2606,58108
2588,6835
926,1599
1441,146
1391,5082
1392,3278
1389,8269
1390,6042
1283,19120
1565,2178
1381,1426
1284,30012
1379,224
1432,24498
1465,172
1479,1607
1585,1613
1466,454
2600,4975
2599,4572
1586,4322
1749,6603
1755,2146
1751,155
1747,261
1753,15
1745,210
1746,634
1748,365
1742,606
1741,462
1613,146803
1852,323
1851,320
1837,511
1177,1176
1238,309
1236,357
1179,598
1235,128
1471,505
1488,90
1487,70
1489,974
2223,3132
2224,5951
2213,58080
761,1736730
2485,401
2486,759
2505,1793
2503,70
1553,18205
1442,95
811,2068
781,116039
782,114084
800,3682
812,1411
1952,2999
1951,18035
2459,205
2241,9
1897,71239
1898,65965
1875,15303
1983,3692
2242,10
1994,2641
1993,3296
1542,1158
1541,764
1614,144661
1539,24
1540,35
1744,2
1743,50
587,32
567,1023
1115,30
2387,793
1193,1009
1123,2940
1147,4701
579,602
1029,7991
1033,6711
1291,356
1289,226
1843,22
1977,13173
2007,54983
1733,23
1647,186
2239,43
2009,26579
1151,12465
1243,3693
1591,1260
1407,1670
1589,11370
2217,13117
1973,770
1909,8293
2461,345
1863,156
2557,51
2561,77
2525,6
2563,20
1757,41
1649,27
2319,296
2559,11
1277,20
1947,12560
1495,276
1957,11609
2261,5
1978,5067
2008,84026
1960,55
2014,1611
1228,1584
1592,1147
1590,11934
2444,17
1602,6
1154,672
1606,3022
1974,516
1890,59668
1244,5975
2572,1075
1408,1166
2214,35083
1864,129
1292,944
1596,25
1958,7345
2262,40
1152,2616
762,1465493
2218,13473
1610,23
1734,11
1648,3796
1948,9630
2314,8835
1496,729
2558,52
2526,28
2564,12
1828,132
1382,1273
1380,287
2560,111
1984,3318
2506,1320
1494,201
991,759
993,6102
1001,4767
739,1916
573,2684
575,3219
231,4
1609,23
1827,14318
2571,590
2313,1467
577,625
2389,330
755,549
1007,2444
741,1266
1011,1120
757,93
753,1003
1111,3144
743,161
1200,438
1138,10052
1064,2506
1194,343
2460,1482
2562,3
1532,19
1750,4987
1178,2019
1180,962
1472,159
1566,120
1554,3181
2320,617
1752,1831
1756,738
1838,221
1122,546
2481,382
363,2302
361,741
365,559
377,3163
375,11348
359,416
373,4657
339,144
337,209
713,285
335,109
711,480
333,3
2393,6400
717,30
715,36
379,1959
2433,1472
111,10
383,468
381,581
655,67351
659,26552
653,73846
1631,16891
2135,3234781
2085,4969492
39,614
51,983
41,1928
2379,680
667,116316
1055,22328
673,70789
1623,122354
1621,261026
661,5830
671,83767
1619,212564
603,1848
43,4079
137,331
135,190
139,1633
141,379
2397,9300
143,46
2487,2087
183,123
